"Relative Time (Process)","DQN_4seq_6 - _step","DQN_4seq_6 - _step__MIN","DQN_4seq_6 - _step__MAX","DQN_4seq_6 - env_steps_inside_sim","DQN_4seq_6 - env_steps_inside_sim__MIN","DQN_4seq_6 - env_steps_inside_sim__MAX"
"91.385225564","1557","1557","1557","284","284","284"
"91.421924083","1562","1562","1562","285","285","285"
"91.459963875","1567","1567","1567","286","286","286"
"91.496111861","1572","1572","1572","287","287","287"
"91.604396679","1582","1582","1582","289","289","289"
"91.661090869","1587","1587","1587","290","290","290"
"91.661131083","1592","1592","1592","291","291","291"
"91.685319713","1597","1597","1597","292","292","292"
"91.721290913","1602","1602","1602","293","293","293"
"91.758555972","1607","1607","1607","294","294","294"
"93.367246979","1621","1621","1621","296","296","296"
"93.530483095","1641","1641","1641","300","300","300"
"93.56875878","1646","1646","1646","301","301","301"
"93.60751423","1651","1651","1651","302","302","302"
"93.689220236","1661","1661","1661","304","304","304"
"95.343757568","1680","1680","1680","307","307","307"
"95.504013951","1700","1700","1700","311","311","311"
"95.54157443","1705","1705","1705","312","312","312"
"95.698472756","1725","1725","1725","316","316","316"
"95.736650141","1730","1730","1730","317","317","317"
"98.836745356","1745","1745","1745","318","318","318"
"98.877886237","1750","1750","1750","319","319","319"
"98.957778738","1760","1760","1760","321","321","321"
"98.998139441","1765","1765","1765","322","322","322"
"99.041365866","1770","1770","1770","323","323","323"
"99.080692898","1775","1775","1775","324","324","324"
"99.208103602","1790","1790","1790","327","327","327"
"100.76531279","1798","1798","1798","328","328","328"
"100.805167478","1803","1803","1803","329","329","329"
"100.881242014","1813","1813","1813","331","331","331"
"100.917962938","1818","1818","1818","332","332","332"
"100.960003662","1823","1823","1823","333","333","333"
"101.110803718","1843","1843","1843","337","337","337"
"101.149403892","1848","1848","1848","338","338","338"
"101.189266326","1853","1853","1853","339","339","339"
"102.744073573","1862","1862","1862","340","340","340"
"102.781572025","1867","1867","1867","341","341","341"
"102.938670107","1887","1887","1887","345","345","345"
"103.015779382","1897","1897","1897","347","347","347"
"103.053843111","1902","1902","1902","348","348","348"
"104.809434985","1926","1926","1926","352","352","352"
"104.846699656","1931","1931","1931","353","353","353"
"104.931024388","1941","1941","1941","355","355","355"
"104.974467316","1946","1946","1946","356","356","356"
"105.01282215","1951","1951","1951","357","357","357"
"105.051143423","1956","1956","1956","358","358","358"
"105.170761862","1971","1971","1971","361","361","361"
"105.211918538","1976","1976","1976","362","362","362"
"108.29554657","1991","1991","1991","363","363","363"
"108.37580022","2001","2001","2001","365","365","365"
"108.414045889","2006","2006","2006","366","366","366"
"108.49938222","2016","2016","2016","368","368","368"
"108.537814327","2021","2021","2021","369","369","369"
"108.616240441","2031","2031","2031","371","371","371"
"110.336279328","2049","2049","2049","374","374","374"
"110.374292926","2054","2054","2054","375","375","375"
"110.4569552","2064","2064","2064","377","377","377"
"110.537466507","2074","2074","2074","379","379","379"
"110.615048415","2084","2084","2084","381","381","381"
"110.659474125","2089","2089","2089","382","382","382"
"110.698865741","2094","2094","2094","383","383","383"
"112.304807305","2103","2103","2103","384","384","384"
"112.384371278","2113","2113","2113","386","386","386"
"112.42235629","2118","2118","2118","387","387","387"
"112.462572286","2123","2123","2123","388","388","388"
"112.505615936","2128","2128","2128","389","389","389"
"112.543612253","2133","2133","2133","390","390","390"
"112.579853945","2138","2138","2138","391","391","391"
"112.630857013","2143","2143","2143","392","392","392"
"112.703920876","2148","2148","2148","393","393","393"
"112.801583106","2153","2153","2153","394","394","394"
"114.530125204","2172","2172","2172","397","397","397"
"114.568902842","2177","2177","2177","398","398","398"
"114.652281177","2187","2187","2187","400","400","400"
"114.763871962","2202","2202","2202","403","403","403"
"114.833153006","2212","2212","2212","405","405","405"
"117.914935871","2227","2227","2227","406","406","406"
"117.995686922","2237","2237","2237","408","408","408"
"118.035934144","2242","2242","2242","409","409","409"
"118.123706611","2252","2252","2252","411","411","411"
"118.16384521","2257","2257","2257","412","412","412"
"118.245069586","2267","2267","2267","414","414","414"
"119.887328616","2280","2280","2280","416","416","416"
"119.924216168","2285","2285","2285","417","417","417"
"119.959875991","2290","2290","2290","418","418","418"
"119.997614097","2295","2295","2295","419","419","419"
"120.084829809","2305","2305","2305","421","421","421"
"120.165436042","2315","2315","2315","423","423","423"
"120.206709724","2320","2320","2320","424","424","424"
"120.249170239","2325","2325","2325","425","425","425"
"120.290424005","2330","2330","2330","426","426","426"
"121.966988886","2343","2343","2343","428","428","428"
"122.006277847","2348","2348","2348","429","429","429"
"122.046263102","2353","2353","2353","430","430","430"
"122.089248817","2358","2358","2358","431","431","431"
"122.128191007","2363","2363","2363","432","432","432"
"122.218172271","2373","2373","2373","434","434","434"
"122.262971561","2378","2378","2378","435","435","435"
"124.087652815","2406","2406","2406","440","440","440"
"124.215001452","2421","2421","2421","443","443","443"
"124.25361241","2426","2426","2426","444","444","444"
"124.33600752","2436","2436","2436","446","446","446"
"124.378342385","2441","2441","2441","447","447","447"
"124.424952892","2446","2446","2446","448","448","448"
"124.470157969","2451","2451","2451","449","449","449"
"127.838430495","2471","2471","2471","451","451","451"
"127.874868859","2476","2476","2476","452","452","452"
"127.916594148","2481","2481","2481","453","453","453"
"127.963294196","2486","2486","2486","454","454","454"
"128.04152152","2496","2496","2496","456","456","456"
"128.083131078","2501","2501","2501","457","457","457"
"128.124355681","2506","2506","2506","458","458","458"
"128.171330163","2511","2511","2511","459","459","459"
"129.931221555","2519","2519","2519","460","460","460"
"130.007310573","2529","2529","2529","462","462","462"
"130.044384047","2534","2534","2534","463","463","463"
"130.084001176","2539","2539","2539","464","464","464"
"130.161610318","2549","2549","2549","466","466","466"
"130.196491014","2554","2554","2554","467","467","467"
"130.266734701","2564","2564","2564","469","469","469"
"130.304765748","2569","2569","2569","470","470","470"
"131.888663566","2577","2577","2577","471","471","471"
"131.927750769","2582","2582","2582","472","472","472"
"131.971656068","2587","2587","2587","473","473","473"
"132.093614746","2602","2602","2602","476","476","476"
"132.135571563","2607","2607","2607","477","477","477"
"132.173658497","2612","2612","2612","478","478","478"
"132.324095725","2622","2622","2622","480","480","480"
"132.409560801","2627","2627","2627","481","481","481"
"132.466702498","2632","2632","2632","482","482","482"
"134.222224171","2650","2650","2650","485","485","485"
"134.260728647","2655","2655","2655","486","486","486"
"134.306715928","2660","2660","2660","487","487","487"
"134.3461504","2665","2665","2665","488","488","488"
"134.384362161","2670","2670","2670","489","489","489"
"134.422264425","2675","2675","2675","490","490","490"
"134.498270946","2685","2685","2685","492","492","492"
"134.535258174","2690","2690","2690","493","493","493"
"134.577928934","2695","2695","2695","494","494","494"
"137.766687672","2710","2710","2710","495","495","495"
"137.848665892","2720","2720","2720","497","497","497"
"137.887691566","2725","2725","2725","498","498","498"
"137.976560179","2735","2735","2735","500","500","500"
"138.019559287","2740","2740","2740","501","501","501"
"138.058519139","2745","2745","2745","502","502","502"
"138.098594456","2750","2750","2750","503","503","503"
"138.180233866","2760","2760","2760","505","505","505"
"139.80559785","2773","2773","2773","507","507","507"
"139.923377798","2788","2788","2788","510","510","510"
"139.963167522","2793","2793","2793","511","511","511"
"140.001845729","2798","2798","2798","512","512","512"
"140.040061549","2803","2803","2803","513","513","513"
"140.082346403","2808","2808","2808","514","514","514"
"140.120239482","2813","2813","2813","515","515","515"
"141.880229338","2831","2831","2831","518","518","518"
"141.917680526","2836","2836","2836","519","519","519"
"141.956023464","2841","2841","2841","520","520","520"
"142.000327084","2846","2846","2846","521","521","521"
"142.042793522","2851","2851","2851","522","522","522"
"142.080637375","2856","2856","2856","523","523","523"
"142.120623283","2861","2861","2861","524","524","524"
"142.19841242","2871","2871","2871","526","526","526"
"143.813701985","2884","2884","2884","528","528","528"
"143.928096524","2899","2899","2899","531","531","531"
"144.013608857","2909","2909","2909","533","533","533"
"144.05044102","2914","2914","2914","534","534","534"
"144.087736622","2919","2919","2919","535","535","535"
"144.124355223","2924","2924","2924","536","536","536"
"144.238536065","2939","2939","2939","539","539","539"
"147.344020502","2954","2954","2954","540","540","540"
"147.419304891","2964","2964","2964","542","542","542"
"147.458386811","2969","2969","2969","543","543","543"
"147.508147518","2974","2974","2974","544","544","544"
"147.547054009","2979","2979","2979","545","545","545"
"147.585114669","2984","2984","2984","546","546","546"
"147.623842075","2989","2989","2989","547","547","547"
"147.663553365","2994","2994","2994","548","548","548"
"147.707858748","2999","2999","2999","549","549","549"
"149.32967592400001","3012","3012","3012","551","551","551"
"149.366101196","3017","3017","3017","552","552","552"
"149.402784613","3022","3022","3022","553","553","553"
"149.452054138","3027","3027","3027","554","554","554"
"149.489778636","3032","3032","3032","555","555","555"
"149.527291853","3037","3037","3037","556","556","556"
"149.564371554","3042","3042","3042","557","557","557"
"149.683813106","3057","3057","3057","560","560","560"
"149.720624119","3062","3062","3062","561","561","561"
"151.292925464","3070","3070","3070","562","562","562"
"151.331387524","3075","3075","3075","563","563","563"
"151.369766607","3080","3080","3080","564","564","564"
"151.407473898","3085","3085","3085","565","565","565"
"151.521148565","3095","3095","3095","567","567","567"
"151.52553564","3100","3100","3100","568","568","568"
"151.561500779","3105","3105","3105","569","569","569"
"151.599079195","3110","3110","3110","570","570","570"
"151.673265282","3120","3120","3120","572","572","572"
"153.376677153","3128","3128","3128","573","573","573"
"153.491528848","3143","3143","3143","576","576","576"
"153.536605816","3148","3148","3148","577","577","577"
"153.703118862","3168","3168","3168","581","581","581"
"153.788980929","3178","3178","3178","583","583","583"
"156.917603307","3198","3198","3198","585","585","585"
"156.994395637","3208","3208","3208","587","587","587"
"157.036667116","3213","3213","3213","588","588","588"
"157.08345706","3218","3218","3218","589","589","589"
"157.163546507","3228","3228","3228","591","591","591"
"157.204816337","3233","3233","3233","592","592","592"
"157.244186251","3238","3238","3238","593","593","593"
"158.862377438","3252","3252","3252","595","595","595"
"158.905114291","3257","3257","3257","596","596","596"
"159.029861061","3272","3272","3272","599","599","599"
"159.101986761","3282","3282","3282","601","601","601"
"159.173748485","3292","3292","3292","603","603","603"
"160.868131844","3311","3311","3311","606","606","606"
"160.905380121","3316","3316","3316","607","607","607"
"160.942712751","3321","3321","3321","608","608","608"
"161.023819824","3331","3331","3331","610","610","610"
"161.097451995","3341","3341","3341","612","612","612"
"161.253128378","3361","3361","3361","616","616","616"
"161.295233643","3366","3366","3366","617","617","617"
"162.908972444","3375","3375","3375","618","618","618"
"162.988800701","3385","3385","3385","620","620","620"
"163.110590263","3400","3400","3400","623","623","623"
"163.151127529","3405","3405","3405","624","624","624"
"163.225778687","3415","3415","3415","626","626","626"
"163.34653367","3430","3430","3430","629","629","629"
"166.433578988","3445","3445","3445","630","630","630"
"166.512471181","3455","3455","3455","632","632","632"
"166.557992255","3460","3460","3460","633","633","633"
"166.636771727","3470","3470","3470","635","635","635"
"166.741092979","3480","3480","3480","637","637","637"
"166.755190938","3485","3485","3485","638","638","638"
"166.800856511","3490","3490","3490","639","639","639"
"168.478842013","3503","3503","3503","641","641","641"
"168.516067328","3508","3508","3508","642","642","642"
"168.554216764","3513","3513","3513","643","643","643"
"168.638495701","3523","3523","3523","645","645","645"
"168.677052119","3528","3528","3528","646","646","646"
"168.713679497","3533","3533","3533","647","647","647"
"168.7892797","3543","3543","3543","649","649","649"
"168.844786561","3548","3548","3548","650","650","650"
"170.444535818","3556","3556","3556","651","651","651"
"170.60174415","3576","3576","3576","655","655","655"
"170.676961747","3586","3586","3586","657","657","657"
"170.713498966","3591","3591","3591","658","658","658"
"170.750514177","3596","3596","3596","659","659","659"
"170.794710686","3601","3601","3601","660","660","660"
"170.834109973","3606","3606","3606","661","661","661"
"170.877870931","3611","3611","3611","662","662","662"
"172.442815645","3619","3619","3619","663","663","663"
"172.481021827","3624","3624","3624","664","664","664"
"172.558905603","3634","3634","3634","666","666","666"
"172.601203574","3639","3639","3639","667","667","667"
"172.837089171","3669","3669","3669","673","673","673"
"172.880355521","3674","3674","3674","674","674","674"
"175.987423473","3689","3689","3689","675","675","675"
"176.071313275","3699","3699","3699","677","677","677"
"176.113278661","3704","3704","3704","678","678","678"
"176.191234287","3714","3714","3714","680","680","680"
"176.228081488","3719","3719","3719","681","681","681"
"176.266901254","3724","3724","3724","682","682","682"
"176.303771842","3729","3729","3729","683","683","683"
"178.011591769","3747","3747","3747","686","686","686"
"178.093762882","3757","3757","3757","688","688","688"
"178.131840034","3762","3762","3762","689","689","689"
"178.173081637","3767","3767","3767","690","690","690"
"178.212064247","3772","3772","3772","691","691","691"
"178.248927854","3777","3777","3777","692","692","692"
"178.291420724","3782","3782","3782","693","693","693"
"178.367323435","3792","3792","3792","695","695","695"
"178.413171242","3797","3797","3797","696","696","696"
"180.06671055","3806","3806","3806","697","697","697"
"180.147353211","3816","3816","3816","699","699","699"
"180.306184016","3836","3836","3836","703","703","703"
"180.386042874","3846","3846","3846","705","705","705"
"180.467533717","3856","3856","3856","707","707","707"
"182.233274759","3870","3870","3870","709","709","709"
"182.356765043","3885","3885","3885","712","712","712"
"182.397504804","3890","3890","3890","713","713","713"
"182.440480169","3895","3895","3895","714","714","714"
"182.478734919","3900","3900","3900","715","715","715"
"182.655121829","3920","3920","3920","719","719","719"
"185.814247424","3940","3940","3940","721","721","721"
"185.926043749","3955","3955","3955","724","724","724"
"185.964892663","3960","3960","3960","725","725","725"
"186.001078791","3965","3965","3965","726","726","726"
"186.035252865","3970","3970","3970","727","727","727"
"187.903388284","3988","3988","3988","730","730","730"
"187.942046082","3993","3993","3993","731","731","731"
"188.016979881","4003","4003","4003","733","733","733"
"188.056019513","4008","4008","4008","734","734","734"
"188.09191081","4013","4013","4013","735","735","735"
"188.12890317","4018","4018","4018","736","736","736"
"188.164821803","4023","4023","4023","737","737","737"
"188.200017312","4028","4028","4028","738","738","738"
"188.241444485","4033","4033","4033","739","739","739"
"188.281621549","4038","4038","4038","740","740","740"
"188.325898512","4043","4043","4043","741","741","741"
"189.934633828","4056","4056","4056","743","743","743"
"189.970842746","4061","4061","4061","744","744","744"
"190.055994381","4071","4071","4071","746","746","746"
"190.172868299","4086","4086","4086","749","749","749"
"190.210207598","4091","4091","4091","750","750","750"
"190.24814174","4096","4096","4096","751","751","751"
"190.284553487","4101","4101","4101","752","752","752"
"192.036494959","4124","4124","4124","756","756","756"
"192.078607915","4129","4129","4129","757","757","757"
"192.159214336","4139","4139","4139","759","759","759"
"192.196788292","4144","4144","4144","760","760","760"
"192.274081635","4154","4154","4154","762","762","762"
"192.311760571","4159","4159","4159","763","763","763"
"192.355476861","4164","4164","4164","764","764","764"
"195.575365604","4179","4179","4179","765","765","765"
"195.686835699","4194","4194","4194","768","768","768"
"195.727133459","4199","4199","4199","769","769","769"
"195.839752783","4214","4214","4214","772","772","772"
"195.885343213","4219","4219","4219","773","773","773"
"195.970151267","4229","4229","4229","775","775","775"
"197.72351507","4237","4237","4237","776","776","776"
"197.762425616","4242","4242","4242","777","777","777"
"197.855994312","4252","4252","4252","779","779","779"
"197.901315422","4257","4257","4257","780","780","780"
"197.986352786","4267","4267","4267","782","782","782"
"198.025189955","4272","4272","4272","783","783","783"
"198.103078548","4282","4282","4282","785","785","785"
"198.155065043","4287","4287","4287","786","786","786"
"198.209219813","4292","4292","4292","787","787","787"
"200.011553632","4305","4305","4305","789","789","789"
"200.056835957","4310","4310","4310","790","790","790"
"200.106349782","4315","4315","4315","791","791","791"
"200.151409505","4320","4320","4320","792","792","792"
"200.196537554","4325","4325","4325","793","793","793"
"200.346280257","4340","4340","4340","796","796","796"
"200.403264422","4345","4345","4345","797","797","797"
"200.49476592","4355","4355","4355","799","799","799"
"202.46594825","4373","4373","4373","802","802","802"
"202.509273823","4378","4378","4378","803","803","803"
"202.549120941","4383","4383","4383","804","804","804"
"202.588037939","4388","4388","4388","805","805","805"
"202.630719346","4393","4393","4393","806","806","806"
"202.799413984","4413","4413","4413","810","810","810"
"202.850159752","4418","4418","4418","811","811","811"
"202.892515184","4423","4423","4423","812","812","812"
"206.302031684","4448","4448","4448","815","815","815"
"206.333697249","4453","4453","4453","816","816","816"
"206.365419725","4458","4458","4458","817","817","817"
"206.498715109","4478","4478","4478","821","821","821"
"206.53366434","4483","4483","4483","822","822","822"
"208.240132948","4496","4496","4496","824","824","824"
"208.275563689","4501","4501","4501","825","825","825"
"208.311623812","4506","4506","4506","826","826","826"
"208.34671556","4511","4511","4511","827","827","827"
"208.380607026","4516","4516","4516","828","828","828"
"208.450875037","4526","4526","4526","830","830","830"
"208.484505747","4531","4531","4531","831","831","831"
"208.552895507","4541","4541","4541","833","833","833"
"210.218563219","4549","4549","4549","834","834","834"
"210.36089233","4569","4569","4569","838","838","838"
"210.391500552","4574","4574","4574","839","839","839"
"210.508418106","4589","4589","4589","842","842","842"
"210.547498089","4594","4594","4594","843","843","843"
"210.581123069","4599","4599","4599","844","844","844"
"212.34363932","4607","4607","4607","845","845","845"
"212.390434817","4612","4612","4612","846","846","846"
"212.437495088","4617","4617","4617","847","847","847"
"212.491881008","4622","4622","4622","848","848","848"
"212.581871016","4632","4632","4632","850","850","850"
"212.62184017","4637","4637","4637","851","851","851"
"212.694763667","4647","4647","4647","853","853","853"
"212.731715894","4652","4652","4652","854","854","854"
"212.777577935","4657","4657","4657","855","855","855"
"212.814509627","4662","4662","4662","856","856","856"
"216.00552404","4682","4682","4682","858","858","858"
"216.045589696","4687","4687","4687","859","859","859"
"216.086276307","4692","4692","4692","860","860","860"
"216.148497217","4697","4697","4697","861","861","861"
"216.220117331","4702","4702","4702","862","862","862"
"216.281886929","4707","4707","4707","863","863","863"
"216.3399212","4712","4712","4712","864","864","864"
"216.397331738","4717","4717","4717","865","865","865"
"216.491583418","4727","4727","4727","867","867","867"
"218.291449297","4735","4735","4735","868","868","868"
"218.356671489","4740","4740","4740","869","869","869"
"218.39737558","4745","4745","4745","870","870","870"
"218.481672972","4755","4755","4755","872","872","872"
"218.523833801","4760","4760","4760","873","873","873"
"218.567883204","4765","4765","4765","874","874","874"
"218.614123299","4770","4770","4770","875","875","875"
"218.799280593","4790","4790","4790","879","879","879"
"220.464546183","4798","4798","4798","880","880","880"
"220.50179049","4803","4803","4803","881","881","881"
"220.578330054","4813","4813","4813","883","883","883"
"220.62159851","4818","4818","4818","884","884","884"
"220.698856766","4828","4828","4828","886","886","886"
"220.737307819","4833","4833","4833","887","887","887"
"220.77641899","4838","4838","4838","888","888","888"
"220.815081879","4843","4843","4843","889","889","889"
"222.661775781","4861","4861","4861","892","892","892"
"222.738469053","4871","4871","4871","894","894","894"
"222.772365845","4876","4876","4876","895","895","895"
"222.809827059","4881","4881","4881","896","896","896"
"222.846061131","4886","4886","4886","897","897","897"
"222.880059801","4891","4891","4891","898","898","898"
"222.983237349","4906","4906","4906","901","901","901"
"223.024584331","4911","4911","4911","902","902","902"
"226.571888413","4931","4931","4931","904","904","904"
"226.603969885","4936","4936","4936","905","905","905"
"226.669857397","4946","4946","4946","907","907","907"
"226.804272512","4966","4966","4966","911","911","911"
"228.48999131","4984","4984","4984","914","914","914"
"228.527074374","4989","4989","4989","915","915","915"
"228.603451104","4999","4999","4999","917","917","917"
"228.638304752","5004","5004","5004","918","918","918"
"228.672622291","5009","5009","5009","919","919","919"
"228.7079249","5014","5014","5014","920","920","920"
"228.743911271","5019","5019","5019","921","921","921"
"228.77939995","5024","5024","5024","922","922","922"
"228.81452806","5029","5029","5029","923","923","923"
"228.847823182","5034","5034","5034","924","924","924"
"230.559011538","5052","5052","5052","927","927","927"
