"Relative Time (Process)","DQN_4seq_9 - _step","DQN_4seq_9 - _step__MIN","DQN_4seq_9 - _step__MAX","DQN_4seq_9 - env_steps_inside_sim","DQN_4seq_9 - env_steps_inside_sim__MIN","DQN_4seq_9 - env_steps_inside_sim__MAX"
"80.287423331","1253","1253","1253","228","228","228"
"80.32850878","1258","1258","1258","229","229","229"
"80.37213512","1263","1263","1263","230","230","230"
"80.412440282","1268","1268","1268","231","231","231"
"81.941119869","1276","1276","1276","232","232","232"
"81.980292528","1281","1281","1281","233","233","233"
"82.020207866","1286","1286","1286","234","234","234"
"82.058152228","1291","1291","1291","235","235","235"
"82.098629518","1296","1296","1296","236","236","236"
"82.142487178","1301","1301","1301","237","237","237"
"82.180780152","1306","1306","1306","238","238","238"
"82.258867872","1316","1316","1316","240","240","240"
"82.298186907","1321","1321","1321","241","241","241"
"82.38110925","1331","1331","1331","243","243","243"
"83.974447239","1339","1339","1339","244","244","244"
"84.053022094","1349","1349","1349","246","246","246"
"84.090544726","1354","1354","1354","247","247","247"
"84.172743395","1364","1364","1364","249","249","249"
"84.210817864","1369","1369","1369","250","250","250"
"84.249596897","1374","1374","1374","251","251","251"
"84.288466801","1379","1379","1379","252","252","252"
"84.326062226","1384","1384","1384","253","253","253"
"84.369004131","1389","1389","1389","254","254","254"
"85.956951604","1397","1397","1397","255","255","255"
"86.037615944","1407","1407","1407","257","257","257"
"86.07629829","1412","1412","1412","258","258","258"
"86.11511463","1417","1417","1417","259","259","259"
"86.157005465","1422","1422","1422","260","260","260"
"86.196156244","1427","1427","1427","261","261","261"
"86.233155904","1432","1432","1432","262","262","262"
"86.271965088","1437","1437","1437","263","263","263"
"86.312923589","1442","1442","1442","264","264","264"
"86.354235104","1447","1447","1447","265","265","265"
"89.461419407","1472","1472","1472","268","268","268"
"89.576643086","1487","1487","1487","271","271","271"
"89.623066454","1492","1492","1492","272","272","272"
"89.661856911","1497","1497","1497","273","273","273"
"89.741086328","1502","1502","1502","274","274","274"
"89.783733599","1507","1507","1507","275","275","275"
"91.572880732","1525","1525","1525","278","278","278"
"91.607594545","1530","1530","1530","279","279","279"
"91.681670865","1535","1535","1535","280","280","280"
"91.733806577","1540","1540","1540","281","281","281"
"91.804122514","1550","1550","1550","283","283","283"
"91.839225639","1555","1555","1555","284","284","284"
"91.88205294","1560","1560","1560","285","285","285"
"91.919960994","1565","1565","1565","286","286","286"
"92.043476058","1570","1570","1570","287","287","287"
"93.716235391","1584","1584","1584","289","289","289"
"93.752083313","1589","1589","1589","290","290","290"
"93.788129343","1594","1594","1594","291","291","291"
"93.827220223","1599","1599","1599","292","292","292"
"93.868886625","1604","1604","1604","293","293","293"
"93.907770367","1609","1609","1609","294","294","294"
"93.9832762","1619","1619","1619","296","296","296"
"94.025399189","1624","1624","1624","297","297","297"
"94.064246297","1629","1629","1629","298","298","298"
"95.654481543","1638","1638","1638","299","299","299"
"95.69342779","1643","1643","1643","300","300","300"
"95.733835143","1648","1648","1648","301","301","301"
"95.86219658","1663","1663","1663","304","304","304"
"95.939683227","1673","1673","1673","306","306","306"
"95.978665071","1678","1678","1678","307","307","307"
"96.018747468","1683","1683","1683","308","308","308"
"96.10333899","1693","1693","1693","310","310","310"
"99.154122252","1708","1708","1708","311","311","311"
"99.193692635","1713","1713","1713","312","312","312"
"99.28316018","1723","1723","1723","314","314","314"
"99.37023881","1733","1733","1733","316","316","316"
"99.409405039","1738","1738","1738","317","317","317"
"99.449968357","1743","1743","1743","318","318","318"
"99.495972865","1748","1748","1748","319","319","319"
"101.063006849","1756","1756","1756","320","320","320"
"101.105349484","1761","1761","1761","321","321","321"
"101.147015938","1766","1766","1766","322","322","322"
"101.186543858","1771","1771","1771","323","323","323"
"101.229132187","1776","1776","1776","324","324","324"
"101.271366534","1781","1781","1781","325","325","325"
"101.377252121","1791","1791","1791","327","327","327"
"101.393305749","1796","1796","1796","328","328","328"
"101.472794273","1806","1806","1806","330","330","330"
"101.515332714","1811","1811","1811","331","331","331"
"103.070071895","1819","1819","1819","332","332","332"
"103.107670435","1824","1824","1824","333","333","333"
"103.146311036","1829","1829","1829","334","334","334"
"103.184961482","1834","1834","1834","335","335","335"
"103.226283035","1839","1839","1839","336","336","336"
"103.267959231","1844","1844","1844","337","337","337"
"103.30706834","1849","1849","1849","338","338","338"
"103.346216716","1854","1854","1854","339","339","339"
"103.384453048","1859","1859","1859","340","340","340"
"103.424959205","1864","1864","1864","341","341","341"
"105.075898121","1882","1882","1882","344","344","344"
"105.154648636","1892","1892","1892","346","346","346"
"105.240357279","1902","1902","1902","348","348","348"
"105.281071343","1907","1907","1907","349","349","349"
"105.360199768","1917","1917","1917","351","351","351"
"105.397722377","1922","1922","1922","352","352","352"
"105.438133474","1927","1927","1927","353","353","353"
"108.883018669","1957","1957","1957","357","357","357"
"108.920664854","1962","1962","1962","358","358","358"
"108.962749122","1967","1967","1967","359","359","359"
"109.004447657","1972","1972","1972","360","360","360"
"109.046500103","1977","1977","1977","361","361","361"
"109.16500766","1992","1992","1992","364","364","364"
"110.915602809","2000","2000","2000","365","365","365"
"110.954522029","2005","2005","2005","366","366","366"
"110.993571065","2010","2010","2010","367","367","367"
"111.073149202","2020","2020","2020","369","369","369"
"111.116630231","2025","2025","2025","370","370","370"
"111.156106978","2030","2030","2030","371","371","371"
"111.281052121","2045","2045","2045","374","374","374"
"113.074445206","2068","2068","2068","378","378","378"
"113.152113654","2078","2078","2078","380","380","380"
"113.237523072","2088","2088","2088","382","382","382"
"113.277938028","2093","2093","2093","383","383","383"
"113.317078988","2098","2098","2098","384","384","384"
"113.356832093","2103","2103","2103","385","385","385"
"113.396163215","2108","2108","2108","386","386","386"
"115.176776441","2136","2136","2136","391","391","391"
"115.259751818","2146","2146","2146","393","393","393"
"115.378217843","2161","2161","2161","396","396","396"
"115.417059372","2166","2166","2166","397","397","397"
"115.460050737","2171","2171","2171","398","398","398"
"115.50168744","2176","2176","2176","399","399","399"
"115.543246876","2181","2181","2181","400","400","400"
"118.501778788","2196","2196","2196","401","401","401"
"118.575531644","2206","2206","2206","403","403","403"
"118.653641646","2216","2216","2216","405","405","405"
"118.695196819","2221","2221","2221","406","406","406"
"118.731794006","2226","2226","2226","407","407","407"
"118.770235705","2231","2231","2231","408","408","408"
"118.808658628","2236","2236","2236","409","409","409"
"118.84586677","2241","2241","2241","410","410","410"
"120.434253255","2249","2249","2249","411","411","411"
"120.473674456","2254","2254","2254","412","412","412"
"120.594217418","2269","2269","2269","415","415","415"
"120.709226861","2284","2284","2284","418","418","418"
"120.748124769","2289","2289","2289","419","419","419"
"120.828379487","2299","2299","2299","421","421","421"
"122.466633628","2307","2307","2307","422","422","422"
"122.511252998","2312","2312","2312","423","423","423"
"122.593822653","2322","2322","2322","425","425","425"
"122.637543343","2327","2327","2327","426","426","426"
"122.677026261","2332","2332","2332","427","427","427"
"122.755376626","2342","2342","2342","429","429","429"
"122.832864884","2347","2347","2347","430","430","430"
"124.839071493","2365","2365","2365","433","433","433"
"124.889161094","2370","2370","2370","434","434","434"
"124.940588649","2375","2375","2375","435","435","435"
"125.044405324","2385","2385","2385","437","437","437"
"125.089053948","2390","2390","2390","438","438","438"
"125.136310754","2395","2395","2395","439","439","439"
"125.240913565","2405","2405","2405","441","441","441"
"125.295625646","2410","2410","2410","442","442","442"
"125.3531882","2415","2415","2415","443","443","443"
"125.406400232","2420","2420","2420","444","444","444"
"128.666487424","2440","2440","2440","446","446","446"
"128.706907229","2445","2445","2445","447","447","447"
"128.746166692","2450","2450","2450","448","448","448"
"128.789271543","2455","2455","2455","449","449","449"
"128.86642936","2465","2465","2465","451","451","451"
"128.904099063","2470","2470","2470","452","452","452"
"130.650179168","2488","2488","2488","455","455","455"
"130.689931995","2493","2493","2493","456","456","456"
"130.853582057","2503","2503","2503","458","458","458"
"130.890554466","2508","2508","2508","459","459","459"
"130.92503761","2513","2513","2513","460","460","460"
"131.08237281","2523","2523","2523","462","462","462"
"131.123807414","2528","2528","2528","463","463","463"
"131.164930529","2533","2533","2533","464","464","464"
"131.205239789","2538","2538","2538","465","465","465"
"131.242168634","2543","2543","2543","466","466","466"
"132.986996605","2551","2551","2551","467","467","467"
"133.103990664","2566","2566","2566","470","470","470"
"133.145551913","2571","2571","2571","471","471","471"
"133.181234717","2576","2576","2576","472","472","472"
"133.264432095","2586","2586","2586","474","474","474"
"133.302815178","2591","2591","2591","475","475","475"
"133.340720909","2596","2596","2596","476","476","476"
"133.381568115","2601","2601","2601","477","477","477"
"135.068538753","2609","2609","2609","478","478","478"
"135.10742416","2614","2614","2614","479","479","479"
"135.146062909","2619","2619","2619","480","480","480"
"135.267249622","2634","2634","2634","483","483","483"
"135.305387501","2639","2639","2639","484","484","484"
"135.345053383","2644","2644","2644","485","485","485"
"135.384827612","2649","2649","2649","486","486","486"
"135.464953808","2659","2659","2659","488","488","488"
"135.51101743","2664","2664","2664","489","489","489"
"138.941194918","2684","2684","2684","491","491","491"
"138.986036796","2689","2689","2689","492","492","492"
"139.07142878","2699","2699","2699","494","494","494"
"139.2923641","2719","2719","2719","498","498","498"
"141.104063414","2737","2737","2737","501","501","501"
"141.181817588","2747","2747","2747","503","503","503"
"141.231065537","2752","2752","2752","504","504","504"
"141.269647704","2757","2757","2757","505","505","505"
"141.308023188","2762","2762","2762","506","506","506"
"141.377227175","2767","2767","2767","507","507","507"
"141.429685094","2777","2777","2777","509","509","509"
"141.469487289","2782","2782","2782","510","510","510"
"141.513192849","2787","2787","2787","511","511","511"
"143.156351326","2795","2795","2795","512","512","512"
"143.196532953","2800","2800","2800","513","513","513"
"143.237380413","2805","2805","2805","514","514","514"
"143.328578661","2815","2815","2815","516","516","516"
"143.370852512","2820","2820","2820","517","517","517"
"143.455794","2830","2830","2830","519","519","519"
"143.494761484","2835","2835","2835","520","520","520"
"143.534432586","2840","2840","2840","521","521","521"
"143.577019341","2845","2845","2845","522","522","522"
"145.17305276","2853","2853","2853","523","523","523"
"145.210750436","2858","2858","2858","524","524","524"
"145.250118325","2863","2863","2863","525","525","525"
"145.288069562","2868","2868","2868","526","526","526"
"145.331495809","2873","2873","2873","527","527","527"
"145.370542261","2878","2878","2878","528","528","528"
"145.408552392","2883","2883","2883","529","529","529"
"145.535054747","2898","2898","2898","532","532","532"
"145.573336014","2903","2903","2903","533","533","533"
"145.616929655","2908","2908","2908","534","534","534"
"148.741634664","2923","2923","2923","535","535","535"
"148.781341852","2928","2928","2928","536","536","536"
"148.864979935","2938","2938","2938","538","538","538"
"148.910221874","2943","2943","2943","539","539","539"
"148.950162112","2948","2948","2948","540","540","540"
"148.988592278","2953","2953","2953","541","541","541"
"150.682660554","2966","2966","2966","543","543","543"
"150.722294346","2971","2971","2971","544","544","544"
"150.760157636","2976","2976","2976","545","545","545"
"150.843187682","2986","2986","2986","547","547","547"
"150.885104137","2991","2991","2991","548","548","548"
"150.961865975","3001","3001","3001","550","550","550"
"150.999860191","3006","3006","3006","551","551","551"
"151.079059664","3016","3016","3016","553","553","553"
"151.123385883","3021","3021","3021","554","554","554"
"152.757915275","3029","3029","3029","555","555","555"
"152.796657525","3034","3034","3034","556","556","556"
"152.877515446","3044","3044","3044","558","558","558"
"152.920846026","3049","3049","3049","559","559","559"
"153.004143982","3059","3059","3059","561","561","561"
"153.06705784","3064","3064","3064","562","562","562"
"153.115962592","3069","3069","3069","563","563","563"
"153.215037496","3079","3079","3079","565","565","565"
"155.009897771","3087","3087","3087","566","566","566"
"155.050657246","3092","3092","3092","567","567","567"
"155.129927008","3102","3102","3102","569","569","569"
"155.170290759","3107","3107","3107","570","570","570"
"155.246889338","3117","3117","3117","572","572","572"
"155.330913745","3127","3127","3127","574","574","574"
"155.367820239","3132","3132","3132","575","575","575"
"155.407387789","3137","3137","3137","576","576","576"
"158.539911997","3162","3162","3162","579","579","579"
"158.578743866","3167","3167","3167","580","580","580"
"158.663901973","3177","3177","3177","582","582","582"
"158.704117383","3182","3182","3182","583","583","583"
"158.744143937","3187","3187","3187","584","584","584"
"158.824644673","3197","3197","3197","586","586","586"
"158.869596902","3202","3202","3202","587","587","587"
"160.716843407","3220","3220","3220","590","590","590"
"160.7620828","3225","3225","3225","591","591","591"
"160.885391424","3240","3240","3240","594","594","594"
"160.925369165","3245","3245","3245","595","595","595"
"160.966135332","3250","3250","3250","596","596","596"
"161.005234839","3255","3255","3255","597","597","597"
"161.045903581","3260","3260","3260","598","598","598"
"162.921353028","3273","3273","3273","600","600","600"
"162.96038519","3278","3278","3278","601","601","601"
"163.042536895","3288","3288","3288","603","603","603"
"163.085232081","3293","3293","3293","604","604","604"
"163.123240237","3298","3298","3298","605","605","605"
"163.203144368","3308","3308","3308","607","607","607"
"163.282072999","3318","3318","3318","609","609","609"
"163.327722631","3323","3323","3323","610","610","610"
"165.057999798","3331","3331","3331","611","611","611"
"165.140354024","3341","3341","3341","613","613","613"
"165.265272676","3356","3356","3356","616","616","616"
"165.384092962","3371","3371","3371","619","619","619"
"165.422348598","3376","3376","3376","620","620","620"
"165.465742132","3381","3381","3381","621","621","621"
"168.959018959","3401","3401","3401","623","623","623"
"169.077487601","3416","3416","3416","626","626","626"
"169.122192617","3421","3421","3421","627","627","627"
"169.164564514","3426","3426","3426","628","628","628"
"169.259166696","3436","3436","3436","630","630","630"
"171.211245189","3454","3454","3454","633","633","633"
"171.253320307","3459","3459","3459","634","634","634"
"171.293770423","3464","3464","3464","635","635","635"
"171.377202653","3469","3469","3469","636","636","636"
"171.377246453","3474","3474","3474","637","637","637"
"171.466848643","3479","3479","3479","638","638","638"
"171.508622067","3484","3484","3484","639","639","639"
"171.558213327","3489","3489","3489","640","640","640"
"171.599784566","3494","3494","3494","641","641","641"
"171.64147697","3499","3499","3499","642","642","642"
"173.54995001","3512","3512","3512","644","644","644"
"173.589992635","3517","3517","3517","645","645","645"
"173.797990316","3537","3537","3537","649","649","649"
"173.834322984","3542","3542","3542","650","650","650"
"173.916010893","3552","3552","3552","652","652","652"
"175.821896814","3575","3575","3575","656","656","656"
"175.85949005","3580","3580","3580","657","657","657"
"175.897619069","3585","3585","3585","658","658","658"
"175.936295846","3590","3590","3590","659","659","659"
"175.975277058","3595","3595","3595","660","660","660"
"176.127013683","3605","3605","3605","662","662","662"
"176.173629139","3610","3610","3610","663","663","663"
"176.216799704","3615","3615","3615","664","664","664"
"179.591320842","3635","3635","3635","666","666","666"
"179.670935232","3645","3645","3645","668","668","668"
"179.751029578","3655","3655","3655","670","670","670"
"179.825774295","3665","3665","3665","672","672","672"
"179.864751277","3670","3670","3670","673","673","673"
"179.903412251","3675","3675","3675","674","674","674"
"181.639083239","3688","3688","3688","676","676","676"
"181.676601915","3693","3693","3693","677","677","677"
"181.714244615","3698","3698","3698","678","678","678"
"181.748665491","3703","3703","3703","679","679","679"
"181.816821479","3713","3713","3713","681","681","681"
"181.850269334","3718","3718","3718","682","682","682"
"181.955754522","3733","3733","3733","685","685","685"
"181.996106707","3738","3738","3738","686","686","686"
"184.02096279","3746","3746","3746","687","687","687"
"184.061886182","3751","3751","3751","688","688","688"
"184.133802786","3761","3761","3761","690","690","690"
"184.17171911","3766","3766","3766","691","691","691"
"184.208731206","3771","3771","3771","692","692","692"
"184.289654625","3776","3776","3776","693","693","693"
"184.339875446","3781","3781","3781","694","694","694"
"184.40050966","3786","3786","3786","695","695","695"
"184.467446484","3796","3796","3796","697","697","697"
"186.117559923","3809","3809","3809","699","699","699"
"186.149214044","3814","3814","3814","700","700","700"
"186.183292192","3819","3819","3819","701","701","701"
"186.216979076","3824","3824","3824","702","702","702"
"186.248423355","3829","3829","3829","703","703","703"
"186.311241287","3839","3839","3839","705","705","705"
"186.408589052","3854","3854","3854","708","708","708"
"186.443768925","3859","3859","3859","709","709","709"
"189.427744675","3874","3874","3874","710","710","710"
"189.5220927","3889","3889","3889","713","713","713"
"189.554141408","3894","3894","3894","714","714","714"
"189.58500625","3899","3899","3899","715","715","715"
"189.646080069","3909","3909","3909","717","717","717"
"189.677559788","3914","3914","3914","718","718","718"
"189.708843311","3919","3919","3919","719","719","719"
"191.242389783","3927","3927","3927","720","720","720"
"191.367238632","3942","3942","3942","723","723","723"
"191.380892252","3947","3947","3947","724","724","724"
"191.415506312","3952","3952","3952","725","725","725"
"191.449557727","3957","3957","3957","726","726","726"
"191.48416272","3962","3962","3962","727","727","727"
"191.554876074","3972","3972","3972","729","729","729"
"191.589440031","3977","3977","3977","730","730","730"
"191.626636592","3982","3982","3982","731","731","731"
"193.367574473","3990","3990","3990","732","732","732"
"193.404152833","3995","3995","3995","733","733","733"
"193.484017583","4005","4005","4005","735","735","735"
"193.563320464","4015","4015","4015","737","737","737"
"193.643258028","4025","4025","4025","739","739","739"
"193.777419727","4040","4040","4040","742","742","742"
"195.649459485","4048","4048","4048","743","743","743"
"195.76950818","4063","4063","4063","746","746","746"
"195.87628615","4078","4078","4078","749","749","749"
"195.90995803","4083","4083","4083","750","750","750"
"196.010365678","4098","4098","4098","753","753","753"
"196.046558181","4103","4103","4103","754","754","754"
"199.222549671","4128","4128","4128","757","757","757"
"199.255641536","4133","4133","4133","758","758","758"
"199.326063843","4143","4143","4143","760","760","760"
"199.43242998","4158","4158","4158","763","763","763"
"201.526681414","4176","4176","4176","766","766","766"
"201.571714846","4181","4181","4181","767","767","767"
"201.636668014","4186","4186","4186","768","768","768"
"201.678427634","4191","4191","4191","769","769","769"
"201.929119806","4211","4211","4211","773","773","773"
"201.972735195","4216","4216","4216","774","774","774"
"203.694269052","4234","4234","4234","777","777","777"
"203.729447994","4239","4239","4239","778","778","778"
"203.764839981","4244","4244","4244","779","779","779"
"203.804534808","4249","4249","4249","780","780","780"
"203.95085328","4269","4269","4269","784","784","784"
"203.988954699","4274","4274","4274","785","785","785"
"204.027478278","4279","4279","4279","786","786","786"
"205.643675832","4287","4287","4287","787","787","787"
"205.680097581","4292","4292","4292","788","788","788"
"205.718353324","4297","4297","4297","789","789","789"
"205.757124935","4302","4302","4302","790","790","790"
"205.799228193","4307","4307","4307","791","791","791"
"205.838291359","4312","4312","4312","792","792","792"
"205.876914558","4317","4317","4317","793","793","793"
"205.953418266","4327","4327","4327","795","795","795"
"205.991093455","4332","4332","4332","796","796","796"
"206.028673044","4337","4337","4337","797","797","797"
"206.066114868","4342","4342","4342","798","798","798"
"209.52349362","4362","4362","4362","800","800","800"
"209.55908117","4367","4367","4367","801","801","801"
"209.59563518","4372","4372","4372","802","802","802"
"209.672751176","4382","4382","4382","804","804","804"
"209.746889955","4392","4392","4392","806","806","806"
"209.781346579","4397","4397","4397","807","807","807"
"209.85571826","4407","4407","4407","809","809","809"
"211.4955646","4420","4420","4420","811","811","811"
"211.576489652","4430","4430","4430","813","813","813"
"211.647450928","4440","4440","4440","815","815","815"
"211.68089955","4445","4445","4445","816","816","816"
"211.760579346","4455","4455","4455","818","818","818"
"211.818285561","4465","4465","4465","820","820","820"
"213.505290997","4478","4478","4478","822","822","822"
"213.550513627","4483","4483","4483","823","823","823"
"213.594890577","4488","4488","4488","824","824","824"
"213.684447885","4498","4498","4498","826","826","826"
"213.724586638","4503","4503","4503","827","827","827"
"213.835835983","4518","4518","4518","830","830","830"
"213.873846568","4523","4523","4523","831","831","831"
"213.916494594","4528","4528","4528","832","832","832"
"215.622038663","4536","4536","4536","833","833","833"
"215.661843145","4541","4541","4541","834","834","834"
"215.704126037","4546","4546","4546","835","835","835"
"215.788946186","4556","4556","4556","837","837","837"
"215.828684454","4561","4561","4561","838","838","838"
"215.86831006","4566","4566","4566","839","839","839"
"215.910161308","4571","4571","4571","840","840","840"
"215.9529658","4576","4576","4576","841","841","841"
"215.991124789","4581","4581","4581","842","842","842"
"216.033234981","4586","4586","4586","843","843","843"
"216.075516627","4591","4591","4591","844","844","844"
"219.356131665","4621","4621","4621","848","848","848"
"219.486325934","4636","4636","4636","851","851","851"
"219.524410139","4641","4641","4641","852","852","852"
"219.567045613","4646","4646","4646","853","853","853"
"221.255657103","4659","4659","4659","855","855","855"
"221.37721786","4669","4669","4669","857","857","857"
"221.3772634","4674","4674","4674","858","858","858"
"221.452454955","4684","4684","4684","860","860","860"
"221.491299351","4689","4689","4689","861","861","861"
"221.529508481","4694","4694","4694","862","862","862"
"221.61082604","4704","4704","4704","864","864","864"
"223.502330222","4712","4712","4712","865","865","865"
"223.540632638","4717","4717","4717","866","866","866"
"223.576306932","4722","4722","4722","867","867","867"
"223.614563691","4727","4727","4727","868","868","868"
"223.652160777","4732","4732","4732","869","869","869"
"223.688584247","4737","4737","4737","870","870","870"
"223.728571713","4742","4742","4742","871","871","871"
"223.767300606","4747","4747","4747","872","872","872"
"223.803220541","4752","4752","4752","873","873","873"
"223.843175834","4757","4757","4757","874","874","874"
"223.885411903","4762","4762","4762","875","875","875"
"225.668399554","4775","4775","4775","877","877","877"
"225.703680182","4780","4780","4780","878","878","878"
"225.739937206","4785","4785","4785","879","879","879"
"225.779966575","4790","4790","4790","880","880","880"
"225.816411664","4795","4795","4795","881","881","881"
"225.858831545","4800","4800","4800","882","882","882"
"225.946120559","4805","4805","4805","883","883","883"
"225.984947817","4810","4810","4810","884","884","884"
