"Relative Time (Process)","DQN_4seq_8 - _step","DQN_4seq_8 - _step__MIN","DQN_4seq_8 - _step__MAX","DQN_4seq_8 - env_steps_inside_sim","DQN_4seq_8 - env_steps_inside_sim__MIN","DQN_4seq_8 - env_steps_inside_sim__MAX"
"72.136280589","1017","1017","1017","185","185","185"
"72.181594678","1022","1022","1022","186","186","186"
"72.226930986","1027","1027","1027","187","187","187"
"72.282294038","1032","1032","1032","188","188","188"
"72.332930589","1037","1037","1037","189","189","189"
"73.984496927","1045","1045","1045","190","190","190"
"74.016871487","1050","1050","1050","191","191","191"
"74.048978562","1055","1055","1055","192","192","192"
"74.082367924","1060","1060","1060","193","193","193"
"74.114390353","1065","1065","1065","194","194","194"
"74.148122478","1070","1070","1070","195","195","195"
"74.181989016","1075","1075","1075","196","196","196"
"74.213705878","1080","1080","1080","197","197","197"
"74.246231273","1085","1085","1085","198","198","198"
"74.278788434","1090","1090","1090","199","199","199"
"74.311966353","1095","1095","1095","200","200","200"
"74.345994078","1100","1100","1100","201","201","201"
"76.162601281","1108","1108","1108","202","202","202"
"76.207442887","1113","1113","1113","203","203","203"
"76.245248032","1118","1118","1118","204","204","204"
"76.279766909","1123","1123","1123","205","205","205"
"76.31511248","1128","1128","1128","206","206","206"
"76.352503871","1133","1133","1133","207","207","207"
"76.387786779","1138","1138","1138","208","208","208"
"76.422835458","1143","1143","1143","209","209","209"
"76.455593654","1148","1148","1148","210","210","210"
"76.490630187","1153","1153","1153","211","211","211"
"76.526285833","1158","1158","1158","212","212","212"
"76.570606101","1163","1163","1163","213","213","213"
"76.609994148","1168","1168","1168","214","214","214"
"78.315452419","1176","1176","1176","215","215","215"
"78.34908966","1181","1181","1181","216","216","216"
"78.386401537","1186","1186","1186","217","217","217"
"78.41944101","1191","1191","1191","218","218","218"
"78.452908624","1196","1196","1196","219","219","219"
"78.490433652","1201","1201","1201","220","220","220"
"78.524619457","1206","1206","1206","221","221","221"
"78.55784869","1211","1211","1211","222","222","222"
"78.593196584","1216","1216","1216","223","223","223"
"78.628371658","1221","1221","1221","224","224","224"
"78.663215487","1226","1226","1226","225","225","225"
"81.841077276","1241","1241","1241","226","226","226"
"81.873397412","1246","1246","1246","227","227","227"
"81.904051458","1251","1251","1251","228","228","228"
"81.93621454","1256","1256","1256","229","229","229"
"81.970573322","1261","1261","1261","230","230","230"
"82.004474544","1266","1266","1266","231","231","231"
"82.037685144","1271","1271","1271","232","232","232"
"82.071033205","1276","1276","1276","233","233","233"
"82.106072485","1281","1281","1281","234","234","234"
"83.800320941","1289","1289","1289","235","235","235"
"83.835333892","1294","1294","1294","236","236","236"
"83.871464756","1299","1299","1299","237","237","237"
"83.906619962","1304","1304","1304","238","238","238"
"83.943908258","1309","1309","1309","239","239","239"
"83.987643596","1314","1314","1314","240","240","240"
"84.0273756","1319","1319","1319","241","241","241"
"84.066077648","1324","1324","1324","242","242","242"
"84.102773159","1329","1329","1329","243","243","243"
"84.1391844","1334","1334","1334","244","244","244"
"84.181089416","1339","1339","1339","245","245","245"
"85.731833121","1348","1348","1348","246","246","246"
"85.771837156","1353","1353","1353","247","247","247"
"85.813881281","1358","1358","1358","248","248","248"
"85.851702488","1363","1363","1363","249","249","249"
"85.89104307","1368","1368","1368","250","250","250"
"85.93222078","1373","1373","1373","251","251","251"
"85.975992617","1378","1378","1378","252","252","252"
"86.015535196","1383","1383","1383","253","253","253"
"86.058619791","1388","1388","1388","254","254","254"
"86.100082219","1393","1393","1393","255","255","255"
"86.141170426","1398","1398","1398","256","256","256"
"88.06955927","1407","1407","1407","257","257","257"
"88.102137224","1412","1412","1412","258","258","258"
"88.136672255","1417","1417","1417","259","259","259"
"88.168094933","1422","1422","1422","260","260","260"
"88.199618442","1427","1427","1427","261","261","261"
"88.232766872","1432","1432","1432","262","262","262"
"88.266376467","1437","1437","1437","263","263","263"
"88.299943598","1442","1442","1442","264","264","264"
"88.332143662","1447","1447","1447","265","265","265"
"88.36369756","1452","1452","1452","266","266","266"
"88.396316646","1457","1457","1457","267","267","267"
"88.430622333","1462","1462","1462","268","268","268"
"91.42747975","1477","1477","1477","269","269","269"
"91.469705664","1482","1482","1482","270","270","270"
"91.514933297","1487","1487","1487","271","271","271"
"91.557573629","1492","1492","1492","272","272","272"
"91.606886679","1497","1497","1497","273","273","273"
"91.654383299","1502","1502","1502","274","274","274"
"91.695324043","1507","1507","1507","275","275","275"
"91.736507821","1512","1512","1512","276","276","276"
"91.783216","1517","1517","1517","277","277","277"
"91.826795935","1522","1522","1522","278","278","278"
"93.528349999","1530","1530","1530","279","279","279"
"93.576425591","1535","1535","1535","280","280","280"
"93.617888918","1540","1540","1540","281","281","281"
"93.660663836","1545","1545","1545","282","282","282"
"93.704809669","1550","1550","1550","283","283","283"
"93.748555185","1555","1555","1555","284","284","284"
"93.786303429","1560","1560","1560","285","285","285"
"93.827094335","1565","1565","1565","286","286","286"
"93.872323581","1570","1570","1570","287","287","287"
"93.910902979","1575","1575","1575","288","288","288"
"93.954266447","1580","1580","1580","289","289","289"
"95.783642171","1588","1588","1588","290","290","290"
"95.827013662","1593","1593","1593","291","291","291"
"95.872870337","1598","1598","1598","292","292","292"
"95.911810493","1603","1603","1603","293","293","293"
"95.955737518","1608","1608","1608","294","294","294"
"95.996110326","1613","1613","1613","295","295","295"
"96.036775687","1618","1618","1618","296","296","296"
"96.076719668","1623","1623","1623","297","297","297"
"96.117745637","1628","1628","1628","298","298","298"
"96.162258237","1633","1633","1633","299","299","299"
"96.206088739","1638","1638","1638","300","300","300"
"97.957534303","1646","1646","1646","301","301","301"
"97.996239005","1651","1651","1651","302","302","302"
"98.042001798","1656","1656","1656","303","303","303"
"98.086881691","1661","1661","1661","304","304","304"
"98.12824145","1666","1666","1666","305","305","305"
"98.184524958","1671","1671","1671","306","306","306"
"98.235008456","1676","1676","1676","307","307","307"
"98.287024655","1681","1681","1681","308","308","308"
"98.335196462","1686","1686","1686","309","309","309"
"98.373859718","1691","1691","1691","310","310","310"
"98.438111625","1696","1696","1696","311","311","311"
"98.494931985","1701","1701","1701","312","312","312"
"101.956286091","1716","1716","1716","313","313","313"
"101.996591929","1721","1721","1721","314","314","314"
"102.039131401","1726","1726","1726","315","315","315"
"102.077237083","1731","1731","1731","316","316","316"
"102.123371475","1736","1736","1736","317","317","317"
"102.162649827","1741","1741","1741","318","318","318"
"102.20253002","1746","1746","1746","319","319","319"
"102.243143607","1751","1751","1751","320","320","320"
"102.289077316","1756","1756","1756","321","321","321"
"102.333131245","1761","1761","1761","322","322","322"
"104.080978601","1769","1769","1769","323","323","323"
"104.119935865","1774","1774","1774","324","324","324"
"104.16026015","1779","1779","1779","325","325","325"
"104.20320666","1784","1784","1784","326","326","326"
"104.245861483","1789","1789","1789","327","327","327"
"104.292991628","1794","1794","1794","328","328","328"
"104.331876899","1799","1799","1799","329","329","329"
"104.371411525","1804","1804","1804","330","330","330"
"104.411805065","1809","1809","1809","331","331","331"
"104.452728195","1814","1814","1814","332","332","332"
"104.497938578","1819","1819","1819","333","333","333"
"106.064784667","1827","1827","1827","334","334","334"
"106.099938838","1832","1832","1832","335","335","335"
"106.13529353","1837","1837","1837","336","336","336"
"106.168708549","1842","1842","1842","337","337","337"
"106.201907968","1847","1847","1847","338","338","338"
"106.249582277","1852","1852","1852","339","339","339"
"106.296078298","1857","1857","1857","340","340","340"
"106.307560131","1862","1862","1862","341","341","341"
"106.341950403","1867","1867","1867","342","342","342"
"106.376278061","1872","1872","1872","343","343","343"
"106.411509661","1877","1877","1877","344","344","344"
"107.993749009","1885","1885","1885","345","345","345"
"108.027784691","1890","1890","1890","346","346","346"
"108.065683908","1895","1895","1895","347","347","347"
"108.118440941","1900","1900","1900","348","348","348"
"108.167787778","1905","1905","1905","349","349","349"
"108.20915072","1910","1910","1910","350","350","350"
"108.24908178","1915","1915","1915","351","351","351"
"108.283498982","1920","1920","1920","352","352","352"
"108.318965538","1925","1925","1925","353","353","353"
"108.353500162","1930","1930","1930","354","354","354"
"108.391952429","1935","1935","1935","355","355","355"
"111.664364304","1950","1950","1950","356","356","356"
"111.703884241","1955","1955","1955","357","357","357"
"111.743860569","1960","1960","1960","358","358","358"
"111.7825992","1965","1965","1965","359","359","359"
"111.828701149","1970","1970","1970","360","360","360"
"111.869938532","1975","1975","1975","361","361","361"
"111.907614317","1980","1980","1980","362","362","362"
"111.950086976","1985","1985","1985","363","363","363"
"111.993134319","1990","1990","1990","364","364","364"
"112.036819854","1995","1995","1995","365","365","365"
"113.839599755","2003","2003","2003","366","366","366"
"113.873855408","2008","2008","2008","367","367","367"
"113.909187243","2013","2013","2013","368","368","368"
"113.944509192","2018","2018","2018","369","369","369"
"113.980725742","2023","2023","2023","370","370","370"
"114.016567408","2028","2028","2028","371","371","371"
"114.051725103","2033","2033","2033","372","372","372"
"114.085459752","2038","2038","2038","373","373","373"
"114.119726571","2043","2043","2043","374","374","374"
"114.155101706","2048","2048","2048","375","375","375"
"114.193087502","2053","2053","2053","376","376","376"
"115.83219383","2061","2061","2061","377","377","377"
"115.867810996","2066","2066","2066","378","378","378"
"115.90547440899999","2071","2071","2071","379","379","379"
"115.941665834","2076","2076","2076","380","380","380"
"115.977214629","2081","2081","2081","381","381","381"
"116.016779673","2086","2086","2086","382","382","382"
"116.054334345","2091","2091","2091","383","383","383"
"116.088421076","2096","2096","2096","384","384","384"
"116.121749188","2101","2101","2101","385","385","385"
"116.155255758","2106","2106","2106","386","386","386"
"117.735290391","2114","2114","2114","387","387","387"
"117.771270836","2119","2119","2119","388","388","388"
"117.809688362","2124","2124","2124","389","389","389"
"117.845816415","2129","2129","2129","390","390","390"
"117.907656164","2134","2134","2134","391","391","391"
"117.968440468","2139","2139","2139","392","392","392"
"118.027117794","2144","2144","2144","393","393","393"
"118.071947212","2149","2149","2149","394","394","394"
"118.109621545","2154","2154","2154","395","395","395"
"118.146853723","2159","2159","2159","396","396","396"
"118.184730134","2164","2164","2164","397","397","397"
"121.455151944","2179","2179","2179","398","398","398"
"121.487813014","2184","2184","2184","399","399","399"
"121.525701177","2189","2189","2189","400","400","400"
"121.564848302","2194","2194","2194","401","401","401"
"121.604450129","2199","2199","2199","402","402","402"
"121.64425354","2204","2204","2204","403","403","403"
"121.685022962","2209","2209","2209","404","404","404"
"121.717739783","2214","2214","2214","405","405","405"
"123.254926528","2222","2222","2222","406","406","406"
"123.287512649","2227","2227","2227","407","407","407"
"123.322153477","2232","2232","2232","408","408","408"
"123.35683653","2237","2237","2237","409","409","409"
"123.390451728","2242","2242","2242","410","410","410"
"123.427474004","2247","2247","2247","411","411","411"
"123.459983238","2252","2252","2252","412","412","412"
"123.493531563","2257","2257","2257","413","413","413"
"123.526320704","2262","2262","2262","414","414","414"
"123.560644413","2267","2267","2267","415","415","415"
"123.594742524","2272","2272","2272","416","416","416"
"125.212798922","2280","2280","2280","417","417","417"
"125.249403891","2285","2285","2285","418","418","418"
"125.286346571","2290","2290","2290","419","419","419"
"125.326901456","2295","2295","2295","420","420","420"
"125.368580026","2300","2300","2300","421","421","421"
"125.408248541","2305","2305","2305","422","422","422"
"125.443359923","2310","2310","2310","423","423","423"
"125.480612981","2315","2315","2315","424","424","424"
"125.526956161","2320","2320","2320","425","425","425"
"125.624527486","2325","2325","2325","426","426","426"
"125.701036922","2330","2330","2330","427","427","427"
"127.737335522","2338","2338","2338","428","428","428"
"127.7911346","2343","2343","2343","429","429","429"
"127.849556295","2348","2348","2348","430","430","430"
"127.916530866","2353","2353","2353","431","431","431"
"127.975014305","2358","2358","2358","432","432","432"
"128.029103444","2363","2363","2363","433","433","433"
"128.120178047","2368","2368","2368","434","434","434"
"128.202318478","2373","2373","2373","435","435","435"
"128.251365936","2378","2378","2378","436","436","436"
"128.30797294","2383","2383","2383","437","437","437"
"128.355700922","2388","2388","2388","438","438","438"
"131.462056565","2403","2403","2403","439","439","439"
"131.496112869","2408","2408","2408","440","440","440"
"131.532111025","2413","2413","2413","441","441","441"
"131.567013419","2418","2418","2418","442","442","442"
"131.601051983","2423","2423","2423","443","443","443"
"131.635472282","2428","2428","2428","444","444","444"
"131.668490014","2433","2433","2433","445","445","445"
"131.701141421","2438","2438","2438","446","446","446"
"131.737266701","2443","2443","2443","447","447","447"
"133.322739869","2451","2451","2451","448","448","448"
"133.358471045","2456","2456","2456","449","449","449"
"133.395069859","2461","2461","2461","450","450","450"
"133.432014754","2466","2466","2466","451","451","451"
"133.471346925","2471","2471","2471","452","452","452"
"133.511335876","2476","2476","2476","453","453","453"
"133.54730429","2481","2481","2481","454","454","454"
"133.583864799","2486","2486","2486","455","455","455"
"133.62023803","2491","2491","2491","456","456","456"
"133.658183045","2496","2496","2496","457","457","457"
"133.697864437","2501","2501","2501","458","458","458"
"135.383446242","2509","2509","2509","459","459","459"
"135.430557713","2514","2514","2514","460","460","460"
"135.475542739","2519","2519","2519","461","461","461"
"135.521327772","2524","2524","2524","462","462","462"
"135.5720479","2529","2529","2529","463","463","463"
"135.615630614","2534","2534","2534","464","464","464"
"135.658763789","2539","2539","2539","465","465","465"
"135.701639553","2544","2544","2544","466","466","466"
"135.743993033","2549","2549","2549","467","467","467"
"135.787985864","2554","2554","2554","468","468","468"
"135.839709464","2559","2559","2559","469","469","469"
"135.903565734","2564","2564","2564","470","470","470"
"137.695091362","2572","2572","2572","471","471","471"
"137.747765555","2577","2577","2577","472","472","472"
"137.802117356","2582","2582","2582","473","473","473"
"137.858474637","2587","2587","2587","474","474","474"
"137.914166484","2592","2592","2592","475","475","475"
"137.971391208","2597","2597","2597","476","476","476"
"138.023269499","2602","2602","2602","477","477","477"
"138.078176566","2607","2607","2607","478","478","478"
"138.144882434","2612","2612","2612","479","479","479"
"138.201293261","2617","2617","2617","480","480","480"
"138.257040648","2622","2622","2622","481","481","481"
"141.959329282","2637","2637","2637","482","482","482"
"142.043021992","2642","2642","2642","483","483","483"
"142.118836999","2647","2647","2647","484","484","484"
"142.177277003","2652","2652","2652","485","485","485"
"142.23488405","2657","2657","2657","486","486","486"
"142.293606687","2662","2662","2662","487","487","487"
"142.36127455","2667","2667","2667","488","488","488"
"142.423740607","2672","2672","2672","489","489","489"
"142.484698622","2677","2677","2677","490","490","490"
"144.461052722","2685","2685","2685","491","491","491"
"144.51352904","2690","2690","2690","492","492","492"
"144.565310818","2695","2695","2695","493","493","493"
"144.627562713","2700","2700","2700","494","494","494"
"144.685115761","2705","2705","2705","495","495","495"
"144.739064352","2710","2710","2710","496","496","496"
"144.790001082","2715","2715","2715","497","497","497"
"144.848473783","2720","2720","2720","498","498","498"
"144.915404404","2725","2725","2725","499","499","499"
"144.974112589","2730","2730","2730","500","500","500"
"145.028031473","2735","2735","2735","501","501","501"
"146.946070414","2743","2743","2743","502","502","502"
"146.981754577","2748","2748","2748","503","503","503"
"147.01840071","2753","2753","2753","504","504","504"
"147.05475728","2758","2758","2758","505","505","505"
"147.093868485","2763","2763","2763","506","506","506"
"147.13015954","2768","2768","2768","507","507","507"
"147.166769346","2773","2773","2773","508","508","508"
"147.203792231","2778","2778","2778","509","509","509"
"147.239744477","2783","2783","2783","510","510","510"
"147.274831843","2788","2788","2788","511","511","511"
"147.313500957","2793","2793","2793","512","512","512"
"147.351363125","2798","2798","2798","513","513","513"
"149.08994779","2806","2806","2806","514","514","514"
"149.130386836","2811","2811","2811","515","515","515"
"149.176816913","2816","2816","2816","516","516","516"
"149.219321772","2821","2821","2821","517","517","517"
"149.260896896","2826","2826","2826","518","518","518"
"149.306005451","2831","2831","2831","519","519","519"
"149.344858058","2836","2836","2836","520","520","520"
"149.392972976","2841","2841","2841","521","521","521"
"149.427603819","2846","2846","2846","522","522","522"
"149.462572262","2851","2851","2851","523","523","523"
"149.50211372","2856","2856","2856","524","524","524"
"149.547242907","2861","2861","2861","525","525","525"
"153.023998653","2876","2876","2876","526","526","526"
"153.06653504","2881","2881","2881","527","527","527"
"153.100427017","2886","2886","2886","528","528","528"
"153.131298172","2891","2891","2891","529","529","529"
"153.165118645","2896","2896","2896","530","530","530"
"153.213981559","2901","2901","2901","531","531","531"
"153.267944576","2906","2906","2906","532","532","532"
"153.326862918","2911","2911","2911","533","533","533"
"153.384931142","2916","2916","2916","534","534","534"
"153.427441667","2921","2921","2921","535","535","535"
"155.128577294","2929","2929","2929","536","536","536"
"155.164186078","2934","2934","2934","537","537","537"
"155.19798146","2939","2939","2939","538","538","538"
"155.231798106","2944","2944","2944","539","539","539"
"155.268633109","2949","2949","2949","540","540","540"
"155.305426806","2954","2954","2954","541","541","541"
"155.344673939","2959","2959","2959","542","542","542"
"155.384711736","2964","2964","2964","543","543","543"
"155.431728631","2969","2969","2969","544","544","544"
"155.472892194","2974","2974","2974","545","545","545"
"155.5160005","2979","2979","2979","546","546","546"
"157.138148812","2987","2987","2987","547","547","547"
"157.174328098","2992","2992","2992","548","548","548"
"157.210710651","2997","2997","2997","549","549","549"
"157.257363722","3002","3002","3002","550","550","550"
"157.303065899","3007","3007","3007","551","551","551"
"157.346643246","3012","3012","3012","552","552","552"
"157.389721428","3017","3017","3017","553","553","553"
"157.435307095","3022","3022","3022","554","554","554"
"157.478185212","3027","3027","3027","555","555","555"
"157.513997295","3032","3032","3032","556","556","556"
"157.546660501","3037","3037","3037","557","557","557"
"157.580786545","3042","3042","3042","558","558","558"
"159.226878062","3050","3050","3050","559","559","559"
"159.264155644","3055","3055","3055","560","560","560"
"159.301758079","3060","3060","3060","561","561","561"
"159.341576952","3065","3065","3065","562","562","562"
"159.383628293","3070","3070","3070","563","563","563"
"159.420912938","3075","3075","3075","564","564","564"
"159.45567065","3080","3080","3080","565","565","565"
"159.489066792","3085","3085","3085","566","566","566"
"159.523740717","3090","3090","3090","567","567","567"
"159.557332138","3095","3095","3095","568","568","568"
"159.593270041","3100","3100","3100","569","569","569"
"163.015285899","3115","3115","3115","570","570","570"
"163.04860847","3120","3120","3120","571","571","571"
"163.086113062","3125","3125","3125","572","572","572"
"163.118042078","3130","3130","3130","573","573","573"
"163.151987379","3135","3135","3135","574","574","574"
"163.184834403","3140","3140","3140","575","575","575"
"163.215801192","3145","3145","3145","576","576","576"
"163.246732763","3150","3150","3150","577","577","577"
"163.278277946","3155","3155","3155","578","578","578"
"163.311605008","3160","3160","3160","579","579","579"
"164.864105263","3168","3168","3168","580","580","580"
"164.901684485","3173","3173","3173","581","581","581"
"164.937531271","3178","3178","3178","582","582","582"
"164.973030179","3183","3183","3183","583","583","583"
"165.034494231","3188","3188","3188","584","584","584"
"165.078706386","3193","3193","3193","585","585","585"
"165.11791579","3198","3198","3198","586","586","586"
"165.155124652","3203","3203","3203","587","587","587"
"165.192084397","3208","3208","3208","588","588","588"
"165.230745971","3213","3213","3213","589","589","589"
"165.268317504","3218","3218","3218","590","590","590"
"167.027828903","3226","3226","3226","591","591","591"
"167.079629602","3231","3231","3231","592","592","592"
"167.119310682","3236","3236","3236","593","593","593"
"167.16306474","3241","3241","3241","594","594","594"
"167.205196244","3246","3246","3246","595","595","595"
"167.250790582","3251","3251","3251","596","596","596"
"167.293820843","3256","3256","3256","597","597","597"
"167.334823409","3261","3261","3261","598","598","598"
"167.375544221","3266","3266","3266","599","599","599"
"167.416884997","3271","3271","3271","600","600","600"
"167.461178117","3276","3276","3276","601","601","601"
"167.513979513","3281","3281","3281","602","602","602"
"169.172777346","3289","3289","3289","603","603","603"
"169.203185702","3294","3294","3294","604","604","604"
"169.247297455","3299","3299","3299","605","605","605"
"169.279295477","3304","3304","3304","606","606","606"
"169.31158805","3309","3309","3309","607","607","607"
"169.34299387","3314","3314","3314","608","608","608"
"169.374403566","3319","3319","3319","609","609","609"
"169.405155637","3324","3324","3324","610","610","610"
"169.437551335","3329","3329","3329","611","611","611"
"169.469951263","3334","3334","3334","612","612","612"
"169.501333008","3339","3339","3339","613","613","613"
"169.53402925","3344","3344","3344","614","614","614"
"172.758175512","3359","3359","3359","615","615","615"
"172.804564792","3364","3364","3364","616","616","616"
"172.847554622","3369","3369","3369","617","617","617"
"172.885379374","3374","3374","3374","618","618","618"
"172.92169713","3379","3379","3379","619","619","619"
"172.953554597","3384","3384","3384","620","620","620"
