"Relative Time (Process)","DQN4 - _step","DQN4 - _step__MIN","DQN4 - _step__MAX","DQN4 - rewards_per_sequence","DQN4 - rewards_per_sequence__MIN","DQN4 - rewards_per_sequence__MAX"
"196.89764095499999","4851","4851","4851","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"205.344287852","5071","5071","5071","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"213.825120477","5297","5297","5297","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"222.255792088","5517","5517","5517","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"230.79256521","5731","5731","5731","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"239.215633904","5951","5951","5951","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"248.039720699","6177","6177","6177","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"256.440394554","6397","6397","6397","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"265.821665546","6623","6623","6623","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"274.420429644","6843","6843","6843","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"283.03074344","7069","7069","7069","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"291.835577073","7283","7283","7283","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"300.11890601","7503","7503","7503","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"308.913864549","7741","7741","7741","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"317.54828018","7955","7955","7955","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"326.606267327","8187","8187","8187","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"334.973816087","8407","8407","8407","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"343.340799849","8633","8633","8633","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"352.442740427","8865","8865","8865","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"361.377722871","9079","9079","9079","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"370.399518661","9299","9299","9299","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"379.16259305","9519","9519","9519","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"387.833563881","9733","9733","9733","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"396.776264216","9953","9953","9953","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"405.485586428","10167","10167","10167","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"414.384438601","10375","10375","10375","-4.46","-4.46","-4.46"
"422.77176038","10595","10595","10595","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"431.456418486","10815","10815","10815","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"440.376205384","11035","11035","11035","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"449.334219247","11255","11255","11255","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"458.532013809","11469","11469","11469","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"468.4426185","11695","11695","11695","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"478.489479011","11921","11921","11921","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"487.597539408","12135","12135","12135","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"496.581240015","12355","12355","12355","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"505.663370143","12575","12575","12575","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"514.768696349","12789","12789","12789","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"523.922036528","13009","13009","13009","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"533.172242533","13229","13229","13229","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"542.142287299","13455","13455","13455","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"551.488587383","13681","13681","13681","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"560.996266013","13901","13901","13901","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"570.52650272","14121","14121","14121","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"579.737409167","14341","14341","14341","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"588.767335469","14567","14567","14567","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"598.103398895","14787","14787","14787","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"607.772303593","15013","15013","15013","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"616.976007293","15239","15239","15239","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"626.348255031","15467","15467","15467","-4.51","-4.51","-4.51"
"635.949805593","15687","15687","15687","-4.51","-4.51","-4.51"
"645.350799308","15901","15901","15901","-4.51","-4.51","-4.51"
"655.130839087","16115","16115","16115","-4.51","-4.51","-4.51"
"664.680084954","16335","16335","16335","-4.51","-4.51","-4.51"
"675.070800624","16555","16555","16555","-4.51","-4.51","-4.51"
"685.25112975","16775","16775","16775","-4.51","-4.51","-4.51"
"698.438137674","16995","16995","16995","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"774.890775812","17215","17215","17215","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"786.908131674","17429","17429","17429","-4.46","-4.46","-4.46"
"798.944927609","17649","17649","17649","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"825.14129666","17881","17881","17881","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"860.075931399","18095","18095","18095","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"888.161037396","18309","18309","18309","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"970.570101941","18529","18529","18529","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"979.761560203","18755","18755","18755","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"989.053749331","18975","18975","18975","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"998.222192305","19195","19195","19195","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1007.29805478","19415","19415","19415","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1016.738813291","19641","19641","19641","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1026.012072926","19861","19861","19861","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1035.01078624","20081","20081","20081","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1043.92957915","20307","20307","20307","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1052.682599704","20521","20521","20521","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1061.716290941","20747","20747","20747","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1071.499154022","20973","20973","20973","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1081.015527931","21193","21193","21193","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1090.628455648","21413","21413","21413","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1099.607892746","21639","21639","21639","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1109.044594648","21859","21859","21859","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1118.081157933","22085","22085","22085","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1127.270295239","22299","22299","22299","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1136.644568977","22525","22525","22525","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1145.821489897","22745","22745","22745","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1155.370791216","22953","22953","22953","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1164.962128119","23173","23173","23173","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1173.956532521","23393","23393","23393","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1182.720962785","23619","23619","23619","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1191.940885234","23839","23839","23839","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1201.276811238","24059","24059","24059","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1210.136638723","24273","24273","24273","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1219.694933121","24499","24499","24499","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1229.048351649","24725","24725","24725","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1238.931388648","24945","24945","24945","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1248.98148121","25171","25171","25171","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1258.594053857","25391","25391","25391","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1268.456258833","25605","25605","25605","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1277.82421273","25819","25819","25819","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1287.447438583","26045","26045","26045","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1296.833455586","26265","26265","26265","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1306.380771938","26485","26485","26485","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1315.869170846","26705","26705","26705","-5.449999999999999","-5.449999999999999","-5.449999999999999"
"1325.096452803","26919","26919","26919","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1334.648332789","27133","27133","27133","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1344.271716441","27353","27353","27353","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1353.564123474","27573","27573","27573","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1363.812880831","27799","27799","27799","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1373.401780482","28019","28019","28019","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1382.813661429","28239","28239","28239","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1393.192452446","28471","28471","28471","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1402.947206994","28697","28697","28697","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1412.906622394","28923","28923","28923","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1422.770281923","29143","29143","29143","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1432.130944515","29363","29363","29363","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1442.363180905","29583","29583","29583","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1452.920450983","29797","29797","29797","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1462.820976844","30023","30023","30023","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1472.618121681","30237","30237","30237","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1481.995196279","30463","30463","30463","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1491.90751029","30683","30683","30683","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1501.837189462","30891","30891","30891","-5.449999999999999","-5.449999999999999","-5.449999999999999"
"1512.240519868","31111","31111","31111","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1521.802284601","31331","31331","31331","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1531.491951453","31551","31551","31551","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1541.109593383","31777","31777","31777","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1551.009577534","31997","31997","31997","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1560.86693698","32223","32223","32223","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1570.442254142","32461","32461","32461","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1580.011278443","32687","32687","32687","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1589.707652199","32907","32907","32907","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1599.694165053","33127","33127","33127","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1609.91251431","33359","33359","33359","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1619.72552822","33591","33591","33591","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1629.358430554","33811","33811","33811","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1639.022128384","34025","34025","34025","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1649.051035861","34239","34239","34239","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1658.858647566","34459","34459","34459","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1668.799382776","34679","34679","34679","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1678.450835509","34905","34905","34905","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1688.260766089","35119","35119","35119","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1698.630834865","35339","35339","35339","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1709.449473802","35553","35553","35553","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1719.627739442","35779","35779","35779","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1729.788670768","35993","35993","35993","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1740.253969566","36207","36207","36207","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1750.107632847","36421","36421","36421","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1760.417436015","36641","36641","36641","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1770.534895476","36873","36873","36873","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1780.442720658","37093","37093","37093","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1790.461060603","37319","37319","37319","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1800.650407345","37539","37539","37539","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1810.674774477","37771","37771","37771","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1820.941364489","37991","37991","37991","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1830.915292299","38205","38205","38205","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1840.961886843","38419","38419","38419","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1851.27404306","38639","38639","38639","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1861.469639314","38859","38859","38859","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1871.531874995","39085","39085","39085","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1881.882104613","39311","39311","39311","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1891.995496064","39531","39531","39531","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1902.497178012","39757","39757","39757","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1912.646944624","39971","39971","39971","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1922.872827088","40191","40191","40191","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1932.967687759","40411","40411","40411","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1943.113732209","40625","40625","40625","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1953.495952435","40839","40839","40839","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1964.141961389","41065","41065","41065","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1974.217250126","41285","41285","41285","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1984.763809935","41505","41505","41505","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"1995.658026433","41731","41731","41731","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2006.43841356","41951","41951","41951","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2016.667383321","42177","42177","42177","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2027.263524712","42397","42397","42397","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2038.285869384","42617","42617","42617","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2048.899795714","42837","42837","42837","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2059.621069178","43051","43051","43051","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2070.810231135","43271","43271","43271","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2081.538217793","43497","43497","43497","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2092.220794705","43711","43711","43711","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2103.218382781","43931","43931","43931","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2113.963634668","44151","44151","44151","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2124.265991809","44377","44377","44377","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2135.146003877","44603","44603","44603","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2146.092276372","44823","44823","44823","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2157.050736253","45043","45043","45043","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2167.86807427","45257","45257","45257","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2178.521428565","45483","45483","45483","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2189.288748618","45703","45703","45703","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2200.145028746","45929","45929","45929","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2211.111580599","46149","46149","46149","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2222.382890975","46369","46369","46369","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2233.171110537","46595","46595","46595","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2243.758332224","46809","46809","46809","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2254.795338579","47029","47029","47029","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2265.869002552","47249","47249","47249","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2276.530772414","47463","47463","47463","-4.46","-4.46","-4.46"
"2287.561092302","47689","47689","47689","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2298.60597083","47909","47909","47909","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2309.744204121","48129","48129","48129","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2320.740099549","48355","48355","48355","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2331.575735436","48569","48569","48569","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2342.527937915","48783","48783","48783","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2353.709668409","49003","49003","49003","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2364.78079524","49223","49223","49223","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2376.159689985","49437","49437","49437","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2387.339833851","49663","49663","49663","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2398.683360689","49883","49883","49883","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2409.434337496","50109","50109","50109","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2420.528817478","50329","50329","50329","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2431.555330743","50555","50555","50555","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2442.509280177","50781","50781","50781","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2453.614170366","51001","51001","51001","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2464.970125354","51227","51227","51227","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2476.034530807","51453","51453","51453","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2486.988158135","51667","51667","51667","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2498.112784141","51893","51893","51893","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2509.270830487","52107","52107","52107","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2519.930696108","52321","52321","52321","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2530.900306328","52541","52541","52541","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2542.2374791","52755","52755","52755","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2553.843289558","52981","52981","52981","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2564.915307185","53201","53201","53201","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2576.630781386","53421","53421","53421","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2588.697349253","53635","53635","53635","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2600.441594423","53849","53849","53849","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2612.374877718","54069","54069","54069","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2623.357344827","54283","54283","54283","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2634.984032192","54503","54503","54503","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2646.599341488","54723","54723","54723","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2657.865001991","54949","54949","54949","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2669.50995806","55175","55175","55175","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2681.082427237","55383","55383","55383","-5.449999999999999","-5.449999999999999","-5.449999999999999"
"2692.040948203","55597","55597","55597","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2703.174256768","55829","55829","55829","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2714.186369945","56049","56049","56049","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2725.896366051","56275","56275","56275","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2737.950533625","56489","56489","56489","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2749.210738843","56709","56709","56709","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2760.902923031","56935","56935","56935","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2772.347999488","57161","57161","57161","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2784.045861077","57375","57375","57375","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2795.492227058","57595","57595","57595","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2806.459084702","57809","57809","57809","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2818.281320966","58035","58035","58035","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2830.167150883","58255","58255","58255","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2842.042427748","58469","58469","58469","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2853.59884767","58689","58689","58689","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2865.03001161","58909","58909","58909","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2876.480004901","59123","59123","59123","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2888.560783685","59349","59349","59349","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2900.587999829","59575","59575","59575","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2912.925094272","59795","59795","59795","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2924.678877821","60021","60021","60021","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2936.914329862","60241","60241","60241","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2948.470793107","60455","60455","60455","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2960.363766182","60669","60669","60669","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2972.340877049","60895","60895","60895","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2984.430497997","61121","61121","61121","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"2996.31936525","61341","61341","61341","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3008.38557346","61567","61567","61567","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3020.003094708","61787","61787","61787","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3031.884788316","62013","62013","62013","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3043.873109955","62245","62245","62245","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3056.169730429","62465","62465","62465","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3068.278410339","62697","62697","62697","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3080.419909989","62905","62905","62905","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3092.061064554","63125","63125","63125","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3104.469469968","63345","63345","63345","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3116.266124579","63565","63565","63565","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3128.057326994","63773","63773","63773","-4.51","-4.51","-4.51"
"3139.739729057","63993","63993","63993","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3151.784729221","64219","64219","64219","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3163.742734367","64445","64445","64445","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3175.843611317","64665","64665","64665","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3187.972264349","64891","64891","64891","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
