"Relative Time (Process)","DQN_4seq_7 - _step","DQN_4seq_7 - _step__MIN","DQN_4seq_7 - _step__MAX","DQN_4seq_7 - env_steps_inside_sim","DQN_4seq_7 - env_steps_inside_sim__MIN","DQN_4seq_7 - env_steps_inside_sim__MAX"
"38.150987157","513","513","513","93","93","93"
"38.22818686","523","523","523","95","95","95"
"38.262503152","528","528","528","96","96","96"
"38.300850502","533","533","533","97","97","97"
"38.336139451","538","538","538","98","98","98"
"38.372624488","543","543","543","99","99","99"
"40.139457442","557","557","557","101","101","101"
"40.177564395","562","562","562","102","102","102"
"40.210368191","567","567","567","103","103","103"
"40.24370732","572","572","572","104","104","104"
"40.320552471","577","577","577","105","105","105"
"40.4347643","582","582","582","106","106","106"
"40.47984349","587","587","587","107","107","107"
"40.606436197","602","602","602","110","110","110"
"40.643482676","607","607","607","111","111","111"
"42.307599218","616","616","616","112","112","112"
"42.343836434","621","621","621","113","113","113"
"42.377465587","626","626","626","114","114","114"
"42.41450892","631","631","631","115","115","115"
"42.450901618","636","636","636","116","116","116"
"42.491287776","641","641","641","117","117","117"
"42.531745271","646","646","646","118","118","118"
"42.570518177","651","651","651","119","119","119"
"42.649497828","661","661","661","121","121","121"
"42.684441032","666","666","666","122","122","122"
"44.587648632","675","675","675","123","123","123"
"44.663930664","685","685","685","125","125","125"
"44.701260347","690","690","690","126","126","126"
"44.739035929","695","695","695","127","127","127"
"44.774507818000004","700","700","700","128","128","128"
"44.814262691","705","705","705","129","129","129"
"44.920678135","720","720","720","132","132","132"
"44.954500364","725","725","725","133","133","133"
"48.045337548","740","740","740","134","134","134"
"48.078857786","745","745","745","135","135","135"
"48.115148542","750","750","750","136","136","136"
"48.153635597","755","755","755","137","137","137"
"48.187555625","760","760","760","138","138","138"
"48.230168978","765","765","765","139","139","139"
"48.268169345","770","770","770","140","140","140"
"48.308019077","775","775","775","141","141","141"
"48.343325895","780","780","780","142","142","142"
"48.379637604","785","785","785","143","143","143"
"48.417521934","790","790","790","144","144","144"
"50.118979389","798","798","798","145","145","145"
"50.15348277","803","803","803","146","146","146"
"50.186866023","808","808","808","147","147","147"
"50.220048393","813","813","813","148","148","148"
"50.256384563","818","818","818","149","149","149"
"50.319798338","828","828","828","151","151","151"
"50.353009944","833","833","833","152","152","152"
"50.387484532","838","838","838","153","153","153"
"50.420288878","843","843","843","154","154","154"
"50.453174154","848","848","848","155","155","155"
"52.08675887","861","861","861","157","157","157"
"52.118487801","866","866","866","158","158","158"
"52.14874643","871","871","871","159","159","159"
"52.183720653","876","876","876","160","160","160"
"52.248403926","886","886","886","162","162","162"
"52.279688338","891","891","891","163","163","163"
"52.309895351","896","896","896","164","164","164"
"52.400088098","911","911","911","167","167","167"
"52.437473753","916","916","916","168","168","168"
"54.015595214","924","924","924","169","169","169"
"54.04633466","929","929","929","170","170","170"
"54.109524711","939","939","939","172","172","172"
"54.141365791","944","944","944","173","173","173"
"54.172774537","949","949","949","174","174","174"
"54.204093753","954","954","954","175","175","175"
"54.235222039","959","959","959","176","176","176"
"54.267405814","964","964","964","177","177","177"
"54.298024519","969","969","969","178","178","178"
"54.329174481","974","974","974","179","179","179"
"57.109646458","989","989","989","180","180","180"
"57.139696998","994","994","994","181","181","181"
"57.199537501","1004","1004","1004","183","183","183"
"57.231867334","1009","1009","1009","184","184","184"
"57.262223759","1014","1014","1014","185","185","185"
"57.293142881","1019","1019","1019","186","186","186"
"57.354892125","1029","1029","1029","188","188","188"
"57.385089569","1034","1034","1034","189","189","189"
"57.419209526","1039","1039","1039","190","190","190"
"59.064735297","1047","1047","1047","191","191","191"
"59.101649148999996","1052","1052","1052","192","192","192"
"59.140813103","1057","1057","1057","193","193","193"
"59.178288669","1062","1062","1062","194","194","194"
"59.327662388","1072","1072","1072","196","196","196"
"59.37974174","1077","1077","1077","197","197","197"
"59.445259011","1082","1082","1082","198","198","198"
"59.582423732","1092","1092","1092","200","200","200"
"59.630639326","1097","1097","1097","201","201","201"
"59.670184994","1102","1102","1102","202","202","202"
"61.361772269","1110","1110","1110","203","203","203"
"61.418310397","1115","1115","1115","204","204","204"
"61.42988372","1120","1120","1120","205","205","205"
"61.488302483","1125","1125","1125","206","206","206"
"61.497815845","1130","1130","1130","207","207","207"
"61.53330388","1135","1135","1135","208","208","208"
"61.63489661","1150","1150","1150","211","211","211"
"61.67324297","1155","1155","1155","212","212","212"
"61.707438739","1160","1160","1160","213","213","213"
"63.459326951","1173","1173","1173","215","215","215"
"63.491633038","1178","1178","1178","216","216","216"
"63.522761666","1183","1183","1183","217","217","217"
"63.570838858","1188","1188","1188","218","218","218"
"63.659259073","1198","1198","1198","220","220","220"
"63.694361741","1203","1203","1203","221","221","221"
"63.729743839","1208","1208","1208","222","222","222"
"63.762681173","1213","1213","1213","223","223","223"
"63.797406695","1218","1218","1218","224","224","224"
"63.832827822","1223","1223","1223","225","225","225"
"66.865295599","1243","1243","1243","227","227","227"
"66.906193985","1248","1248","1248","228","228","228"
"66.980075535","1258","1258","1258","230","230","230"
"67.018538737","1263","1263","1263","231","231","231"
"67.09093951","1273","1273","1273","233","233","233"
"67.128512503","1278","1278","1278","234","234","234"
"67.164001467","1283","1283","1283","235","235","235"
"68.9040371","1301","1301","1301","238","238","238"
"68.970048089","1306","1306","1306","239","239","239"
"69.025114751","1311","1311","1311","240","240","240"
"69.074651642","1316","1316","1316","241","241","241"
"69.131669034","1321","1321","1321","242","242","242"
"69.233024187","1331","1331","1331","244","244","244"
"69.313151527","1336","1336","1336","245","245","245"
"69.374847423","1341","1341","1341","246","246","246"
"69.426826035","1346","1346","1346","247","247","247"
"71.072674985","1354","1354","1354","248","248","248"
"71.104262137","1359","1359","1359","249","249","249"
"71.172922567","1369","1369","1369","251","251","251"
"71.205824889","1374","1374","1374","252","252","252"
"71.239052726","1379","1379","1379","253","253","253"
"71.338802544","1394","1394","1394","256","256","256"
"71.418374067","1404","1404","1404","258","258","258"
"72.95039941900001","1417","1417","1417","260","260","260"
"72.983876291","1422","1422","1422","261","261","261"
"73.019134201","1427","1427","1427","262","262","262"
"73.049805499","1432","1432","1432","263","263","263"
"73.081454004","1437","1437","1437","264","264","264"
"73.11394454","1442","1442","1442","265","265","265"
"73.146122945","1447","1447","1447","266","266","266"
"73.259120233","1462","1462","1462","269","269","269"
"76.38914068","1477","1477","1477","270","270","270"
"76.468417111","1482","1482","1482","271","271","271"
"76.468457805","1487","1487","1487","272","272","272"
"76.498420616","1492","1492","1492","273","273","273"
"76.534647441","1497","1497","1497","274","274","274"
"76.568627624","1502","1502","1502","275","275","275"
"76.600847251","1507","1507","1507","276","276","276"
"76.63268157","1512","1512","1512","277","277","277"
"76.666269058","1517","1517","1517","278","278","278"
"76.735681541","1527","1527","1527","280","280","280"
"78.248496295","1535","1535","1535","281","281","281"
"78.282433375","1540","1540","1540","282","282","282"
"78.315933206","1545","1545","1545","283","283","283"
"78.357136518","1550","1550","1550","284","284","284"
"78.398259731","1555","1555","1555","285","285","285"
"78.438515808","1560","1560","1560","286","286","286"
"78.516699026","1570","1570","1570","288","288","288"
"78.554190258","1575","1575","1575","289","289","289"
"78.593261512","1580","1580","1580","290","290","290"
"78.679221872","1590","1590","1590","292","292","292"
"80.271664914","1598","1598","1598","293","293","293"
"80.34890081","1608","1608","1608","295","295","295"
"80.422326001","1618","1618","1618","297","297","297"
"80.459526385","1623","1623","1623","298","298","298"
"80.497469351","1628","1628","1628","299","299","299"
"80.53876957599999","1633","1633","1633","300","300","300"
"80.580451383","1638","1638","1638","301","301","301"
"80.620281868","1643","1643","1643","302","302","302"
"82.369883856","1661","1661","1661","305","305","305"
"82.409618613","1666","1666","1666","306","306","306"
"82.554296873","1686","1686","1686","310","310","310"
"82.588015068","1691","1691","1691","311","311","311"
"82.623624228","1696","1696","1696","312","312","312"
"82.657371096","1701","1701","1701","313","313","313"
"82.695933101","1706","1706","1706","314","314","314"
"82.735601094","1711","1711","1711","315","315","315"
"82.769903007","1716","1716","1716","316","316","316"
"86.255382553","1731","1731","1731","317","317","317"
"86.29865512","1736","1736","1736","318","318","318"
"86.342434868","1741","1741","1741","319","319","319"
"86.37948536","1746","1746","1746","320","320","320"
"86.413573888","1751","1751","1751","321","321","321"
"86.445904583","1756","1756","1756","322","322","322"
"86.477446246","1761","1761","1761","323","323","323"
"86.508726361","1766","1766","1766","324","324","324"
"86.541461076","1771","1771","1771","325","325","325"
"86.609578117","1781","1781","1781","327","327","327"
"88.236084333","1794","1794","1794","329","329","329"
"88.277653906","1799","1799","1799","330","330","330"
"88.320315072","1804","1804","1804","331","331","331"
"88.361627706","1809","1809","1809","332","332","332"
"88.402773575","1814","1814","1814","333","333","333"
"88.445950681","1819","1819","1819","334","334","334"
"88.488729223","1824","1824","1824","335","335","335"
"88.532791714","1829","1829","1829","336","336","336"
"88.573596489","1834","1834","1834","337","337","337"
"88.611728192","1839","1839","1839","338","338","338"
"90.355837711","1848","1848","1848","339","339","339"
"90.398037802","1853","1853","1853","340","340","340"
"90.438260515","1858","1858","1858","341","341","341"
"90.477743898","1863","1863","1863","342","342","342"
"90.518923118","1868","1868","1868","343","343","343"
"90.562433278","1873","1873","1873","344","344","344"
"90.602739652","1878","1878","1878","345","345","345"
"90.643706402","1883","1883","1883","346","346","346"
"90.725539491","1893","1893","1893","348","348","348"
"90.766612445","1898","1898","1898","349","349","349"
"92.404798278","1907","1907","1907","350","350","350"
"92.445869296","1912","1912","1912","351","351","351"
"92.491304568","1917","1917","1917","352","352","352"
"92.535134074","1922","1922","1922","353","353","353"
"92.580031796","1927","1927","1927","354","354","354"
"92.62459115","1932","1932","1932","355","355","355"
"92.672868789","1937","1937","1937","356","356","356"
"92.719647546","1942","1942","1942","357","357","357"
"92.814742437","1952","1952","1952","359","359","359"
"92.871064212","1957","1957","1957","360","360","360"
"92.935870796","1962","1962","1962","361","361","361"
"96.677387888","1977","1977","1977","362","362","362"
"96.756211683","1987","1987","1987","364","364","364"
"96.793895018","1992","1992","1992","365","365","365"
"96.832879944","1997","1997","1997","366","366","366"
"96.874047916","2002","2002","2002","367","367","367"
"96.960781075","2012","2012","2012","369","369","369"
"96.998614291","2017","2017","2017","370","370","370"
"97.035357775","2022","2022","2022","371","371","371"
"97.075416919","2027","2027","2027","372","372","372"
"98.77816598","2036","2036","2036","373","373","373"
"98.82244155","2041","2041","2041","374","374","374"
"98.863943674","2046","2046","2046","375","375","375"
"98.902588296","2051","2051","2051","376","376","376"
"98.943901599","2056","2056","2056","377","377","377"
"98.982016152","2061","2061","2061","378","378","378"
"99.02321111","2066","2066","2066","379","379","379"
"99.063001344","2071","2071","2071","380","380","380"
"99.100582541","2076","2076","2076","381","381","381"
"99.134397536","2081","2081","2081","382","382","382"
"99.173643575","2086","2086","2086","383","383","383"
"99.206541846","2091","2091","2091","384","384","384"
"100.875934554","2100","2100","2100","385","385","385"
"100.923032455","2105","2105","2105","386","386","386"
"100.961954745","2110","2110","2110","387","387","387"
"101.016162951","2115","2115","2115","388","388","388"
"101.082859804","2120","2120","2120","389","389","389"
"101.132895618","2125","2125","2125","390","390","390"
"101.1705878","2130","2130","2130","391","391","391"
"101.20765823","2135","2135","2135","392","392","392"
"101.277578368","2145","2145","2145","394","394","394"
"101.314169614","2150","2150","2150","395","395","395"
"101.35546358","2155","2155","2155","396","396","396"
"103.244774332","2164","2164","2164","397","397","397"
"103.28559345","2169","2169","2169","398","398","398"
"103.320938413","2174","2174","2174","399","399","399"
"103.354852387","2179","2179","2179","400","400","400"
"103.3902244","2184","2184","2184","401","401","401"
"103.423951461","2189","2189","2189","402","402","402"
"103.461855111","2194","2194","2194","403","403","403"
"103.500764459","2199","2199","2199","404","404","404"
"103.542403796","2204","2204","2204","405","405","405"
"103.589448394","2209","2209","2209","406","406","406"
"103.645703451","2214","2214","2214","407","407","407"
"106.865374731","2229","2229","2229","408","408","408"
"106.907474851","2234","2234","2234","409","409","409"
"106.947066568","2239","2239","2239","410","410","410"
"107.031578937","2249","2249","2249","412","412","412"
"107.07354004","2254","2254","2254","413","413","413"
"107.115428037","2259","2259","2259","414","414","414"
"107.150780764","2264","2264","2264","415","415","415"
"107.187072726","2269","2269","2269","416","416","416"
"107.223285855","2274","2274","2274","417","417","417"
"109.010658696","2288","2288","2288","419","419","419"
"109.089938326","2298","2298","2298","421","421","421"
"109.128058246","2303","2303","2303","422","422","422"
"109.165232699","2308","2308","2308","423","423","423"
"109.20174088","2313","2313","2313","424","424","424"
"109.270651649","2323","2323","2323","426","426","426"
"109.305901282","2328","2328","2328","427","427","427"
"109.342742001","2333","2333","2333","428","428","428"
"111.109643018","2342","2342","2342","429","429","429"
"111.141468115","2347","2347","2347","430","430","430"
"111.177525277","2352","2352","2352","431","431","431"
"111.212432146","2357","2357","2357","432","432","432"
"111.249633676","2362","2362","2362","433","433","433"
"111.284386517","2367","2367","2367","434","434","434"
"111.318843388","2372","2372","2372","435","435","435"
"111.354636842","2377","2377","2377","436","436","436"
"111.39012057","2382","2382","2382","437","437","437"
"111.423938799","2387","2387","2387","438","438","438"
"111.458803643","2392","2392","2392","439","439","439"
"111.494783311","2397","2397","2397","440","440","440"
"113.186014323","2406","2406","2406","441","441","441"
"113.221142696","2411","2411","2411","442","442","442"
"113.253994772","2416","2416","2416","443","443","443"
"113.285554195","2421","2421","2421","444","444","444"
"113.318284465","2426","2426","2426","445","445","445"
"113.35465747","2431","2431","2431","446","446","446"
"113.386806696","2436","2436","2436","447","447","447"
"113.419582085","2441","2441","2441","448","448","448"
"113.48237506","2451","2451","2451","450","450","450"
"113.514626853","2456","2456","2456","451","451","451"
"113.548506936","2461","2461","2461","452","452","452"
"116.729204885","2476","2476","2476","453","453","453"
"116.761753821","2481","2481","2481","454","454","454"
"116.797586649","2486","2486","2486","455","455","455"
"116.828472824","2491","2491","2491","456","456","456"
"116.859191267","2496","2496","2496","457","457","457"
"116.88971674","2501","2501","2501","458","458","458"
"116.921874947","2506","2506","2506","459","459","459"
"116.989602174","2516","2516","2516","461","461","461"
"117.024752902","2521","2521","2521","462","462","462"
"118.724594927","2529","2529","2529","463","463","463"
"118.768679064","2534","2534","2534","464","464","464"
"118.813400015","2539","2539","2539","465","465","465"
"118.858236716","2544","2544","2544","466","466","466"
"118.903483813","2549","2549","2549","467","467","467"
"118.944210123","2554","2554","2554","468","468","468"
"118.988567323","2559","2559","2559","469","469","469"
"119.032262192","2564","2564","2564","470","470","470"
"119.074385058","2569","2569","2569","471","471","471"
"119.122117246","2574","2574","2574","472","472","472"
"120.822561241","2587","2587","2587","474","474","474"
"120.856890044","2592","2592","2592","475","475","475"
"120.889329857","2597","2597","2597","476","476","476"
"120.923402435","2602","2602","2602","477","477","477"
"120.958409222","2607","2607","2607","478","478","478"
"120.991167305","2612","2612","2612","479","479","479"
"121.024307204","2617","2617","2617","480","480","480"
"121.060212089","2622","2622","2622","481","481","481"
"121.09604475","2627","2627","2627","482","482","482"
"121.131707813","2632","2632","2632","483","483","483"
"121.166483111","2637","2637","2637","484","484","484"
"121.202732193","2642","2642","2642","485","485","485"
"121.244550451","2647","2647","2647","486","486","486"
"122.869783543","2655","2655","2655","487","487","487"
"122.906024553","2660","2660","2660","488","488","488"
"122.988043526","2670","2670","2670","490","490","490"
"123.028178","2675","2675","2675","491","491","491"
"123.067176143","2680","2680","2680","492","492","492"
"123.105602362","2685","2685","2685","493","493","493"
"123.220710459","2700","2700","2700","496","496","496"
"123.262305413","2705","2705","2705","497","497","497"
"126.570251214","2725","2725","2725","499","499","499"
"126.614472618","2730","2730","2730","500","500","500"
"126.653847906","2735","2735","2735","501","501","501"
"126.693066114","2740","2740","2740","502","502","502"
"126.770037137","2750","2750","2750","504","504","504"
"126.805612778","2755","2755","2755","505","505","505"
"126.840465599","2760","2760","2760","506","506","506"
"126.919907441","2770","2770","2770","508","508","508"
"128.684277436","2783","2783","2783","510","510","510"
"128.722825059","2788","2788","2788","511","511","511"
"128.835635551","2803","2803","2803","514","514","514"
"128.873166639","2808","2808","2808","515","515","515"
"128.956608377","2818","2818","2818","517","517","517"
"129.000664807","2823","2823","2823","518","518","518"
"129.045110911","2828","2828","2828","519","519","519"
"130.61810613","2836","2836","2836","520","520","520"
"130.64956419","2841","2841","2841","521","521","521"
"130.717303014","2851","2851","2851","523","523","523"
"130.750999553","2856","2856","2856","524","524","524"
"130.798254783","2861","2861","2861","525","525","525"
"130.840997131","2866","2866","2866","526","526","526"
"130.882773038","2871","2871","2871","527","527","527"
"130.92182023","2876","2876","2876","528","528","528"
"130.960617877","2881","2881","2881","529","529","529"
"131.034538479","2891","2891","2891","531","531","531"
"131.072952894","2896","2896","2896","532","532","532"
"133.005273684","2904","2904","2904","533","533","533"
"133.039946122","2909","2909","2909","534","534","534"
"133.109812004","2919","2919","2919","536","536","536"
"133.151363161","2924","2924","2924","537","537","537"
"133.195313281","2929","2929","2929","538","538","538"
"133.286346345","2939","2939","2939","540","540","540"
"133.332973776","2944","2944","2944","541","541","541"
"133.376228001","2949","2949","2949","542","542","542"
"133.430755395","2954","2954","2954","543","543","543"
"137.134074899","2979","2979","2979","546","546","546"
"137.166558605","2984","2984","2984","547","547","547"
"137.196808775","2989","2989","2989","548","548","548"
"137.229008508","2994","2994","2994","549","549","549"
"137.292142129","3004","3004","3004","551","551","551"
"137.323664564","3009","3009","3009","552","552","552"
"137.357730301","3014","3014","3014","553","553","553"
"138.923920948","3023","3023","3023","554","554","554"
"138.955385479","3028","3028","3028","555","555","555"
"138.986485883","3033","3033","3033","556","556","556"
"139.01753105","3038","3038","3038","557","557","557"
"139.048862159","3043","3043","3043","558","558","558"
"139.115591129","3053","3053","3053","560","560","560"
"139.148800681","3058","3058","3058","561","561","561"
"139.180579572","3063","3063","3063","562","562","562"
"139.211839693","3068","3068","3068","563","563","563"
"139.243715129","3073","3073","3073","564","564","564"
"139.276402235","3078","3078","3078","565","565","565"
"140.830074705","3087","3087","3087","566","566","566"
"140.90081889","3097","3097","3097","568","568","568"
"140.934665468","3102","3102","3102","569","569","569"
"140.968280056","3107","3107","3107","570","570","570"
"141.002245976","3112","3112","3112","571","571","571"
"141.068396563","3122","3122","3122","573","573","573"
"141.10251914","3127","3127","3127","574","574","574"
"141.133678018","3132","3132","3132","575","575","575"
"141.167679569","3137","3137","3137","576","576","576"
"142.775708296","3151","3151","3151","578","578","578"
"142.812210152","3156","3156","3156","579","579","579"
"142.848905888","3161","3161","3161","580","580","580"
"142.88746595","3166","3166","3166","581","581","581"
"142.927091316","3171","3171","3171","582","582","582"
"142.969795762","3176","3176","3176","583","583","583"
"143.007545879","3181","3181","3181","584","584","584"
"143.086488317","3191","3191","3191","586","586","586"
"143.126240217","3196","3196","3196","587","587","587"
"143.166158927","3201","3201","3201","588","588","588"
"146.250421216","3216","3216","3216","589","589","589"
"146.287098985","3221","3221","3221","590","590","590"
"146.324897136","3226","3226","3226","591","591","591"
"146.374556786","3231","3231","3231","592","592","592"
"146.427413168","3236","3236","3236","593","593","593"
"146.468848917","3241","3241","3241","594","594","594"
"146.508148238","3246","3246","3246","595","595","595"
"146.552996572","3251","3251","3251","596","596","596"
"146.595261555","3256","3256","3256","597","597","597"
"146.638464417","3261","3261","3261","598","598","598"
"148.364509228","3269","3269","3269","599","599","599"
"148.402904972","3274","3274","3274","600","600","600"
"148.440567595","3279","3279","3279","601","601","601"
"148.476403853","3284","3284","3284","602","602","602"
"148.51432868","3289","3289","3289","603","603","603"
"148.550930224","3294","3294","3294","604","604","604"
"148.586834862","3299","3299","3299","605","605","605"
"148.626292652","3304","3304","3304","606","606","606"
"148.705296841","3314","3314","3314","608","608","608"
"148.745281309","3319","3319","3319","609","609","609"
"148.786834647","3324","3324","3324","610","610","610"
"150.411128897","3332","3332","3332","611","611","611"
"150.449586467","3337","3337","3337","612","612","612"
"150.48701467","3342","3342","3342","613","613","613"
"150.525002654","3347","3347","3347","614","614","614"
"150.562806441","3352","3352","3352","615","615","615"
"150.600827151","3357","3357","3357","616","616","616"
"150.641751434","3362","3362","3362","617","617","617"
"150.679928208","3367","3367","3367","618","618","618"
"150.71831636","3372","3372","3372","619","619","619"
"150.757694944","3377","3377","3377","620","620","620"
"152.406838319","3390","3390","3390","622","622","622"
"152.444190428","3395","3395","3395","623","623","623"
"152.486937725","3400","3400","3400","624","624","624"
"152.529386785","3405","3405","3405","625","625","625"
"152.571488548","3410","3410","3410","626","626","626"
"152.611739019","3415","3415","3415","627","627","627"
"152.653825309","3420","3420","3420","628","628","628"
"152.695065194","3425","3425","3425","629","629","629"
"152.738118252","3430","3430","3430","630","630","630"
"152.780669252","3435","3435","3435","631","631","631"
"152.865763175","3445","3445","3445","633","633","633"
"152.920242184","3450","3450","3450","634","634","634"
"156.000122142","3465","3465","3465","635","635","635"
"156.037878794","3470","3470","3470","636","636","636"
"156.075393567","3475","3475","3475","637","637","637"
"156.11391585","3480","3480","3480","638","638","638"
"156.152781323","3485","3485","3485","639","639","639"
"156.227641748","3495","3495","3495","641","641","641"
"156.300834548","3505","3505","3505","643","643","643"
"156.341881447","3510","3510","3510","644","644","644"
"157.973343896","3518","3518","3518","645","645","645"
"158.012409969","3523","3523","3523","646","646","646"
"158.04867152","3528","3528","3528","647","647","647"
"158.089551027","3533","3533","3533","648","648","648"
"158.129970144","3538","3538","3538","649","649","649"
"158.169275861","3543","3543","3543","650","650","650"
"158.207167087","3548","3548","3548","651","651","651"
"158.246366345","3553","3553","3553","652","652","652"
"158.322860282","3563","3563","3563","654","654","654"
"158.363437252","3568","3568","3568","655","655","655"
"158.407309553","3573","3573","3573","656","656","656"
"160.027797604","3581","3581","3581","657","657","657"
"160.064445227","3586","3586","3586","658","658","658"
"160.102106093","3591","3591","3591","659","659","659"
"160.141230837","3596","3596","3596","660","660","660"
"160.178192735","3601","3601","3601","661","661","661"
"160.216380678","3606","3606","3606","662","662","662"
"160.254783603","3611","3611","3611","663","663","663"
"160.293424687","3616","3616","3616","664","664","664"
"160.368826511","3626","3626","3626","666","666","666"
"162.105160261","3639","3639","3639","668","668","668"
"162.146277061","3644","3644","3644","669","669","669"
"162.187825308","3649","3649","3649","670","670","670"
"162.226189612","3654","3654","3654","671","671","671"
"162.264354477","3659","3659","3659","672","672","672"
"162.306271286","3664","3664","3664","673","673","673"
"162.344410875","3669","3669","3669","674","674","674"
"162.383110258","3674","3674","3674","675","675","675"
"162.421496061","3679","3679","3679","676","676","676"
"162.470064185","3684","3684","3684","677","677","677"
"162.513000691","3689","3689","3689","678","678","678"
"162.566403061","3694","3694","3694","679","679","679"
"162.606372847","3699","3699","3699","680","680","680"
"165.81621503","3714","3714","3714","681","681","681"
"165.854733637","3719","3719","3719","682","682","682"
"165.891382346","3724","3724","3724","683","683","683"
"165.928716877","3729","3729","3729","684","684","684"
"165.967318886","3734","3734","3734","685","685","685"
"166.011811466","3739","3739","3739","686","686","686"
"166.048219325","3744","3744","3744","687","687","687"
"166.083158677","3749","3749","3749","688","688","688"
"166.118859956","3754","3754","3754","689","689","689"
"166.158349884","3759","3759","3759","690","690","690"
"167.826815675","3767","3767","3767","691","691","691"
"167.861593258","3772","3772","3772","692","692","692"
"167.89691963","3777","3777","3777","693","693","693"
"167.935404239","3782","3782","3782","694","694","694"
"167.97025964","3787","3787","3787","695","695","695"
"168.007051627","3792","3792","3792","696","696","696"
"168.077246443","3802","3802","3802","698","698","698"
"168.112658285","3807","3807","3807","699","699","699"
"168.148340798","3812","3812","3812","700","700","700"
"168.183264481","3817","3817","3817","701","701","701"
"168.218932925","3822","3822","3822","702","702","702"
"169.925361975","3835","3835","3835","704","704","704"
"169.962100789","3840","3840","3840","705","705","705"
"169.999649739","3845","3845","3845","706","706","706"
"170.038508043","3850","3850","3850","707","707","707"
"170.077289785","3855","3855","3855","708","708","708"
"170.11595014","3860","3860","3860","709","709","709"
"170.153219439","3865","3865","3865","710","710","710"
"170.191065211","3870","3870","3870","711","711","711"
"170.228541943","3875","3875","3875","712","712","712"
"170.265201942","3880","3880","3880","713","713","713"
"171.912374063","3893","3893","3893","715","715","715"
"171.949873721","3898","3898","3898","716","716","716"
"171.987354231","3903","3903","3903","717","717","717"
"172.02444818","3908","3908","3908","718","718","718"
"172.063665074","3913","3913","3913","719","719","719"
"172.100641604","3918","3918","3918","720","720","720"
"172.136907878","3923","3923","3923","721","721","721"
