"Relative Time (Process)","2025-05-04_14-19-46_PID28805 - _step","2025-05-04_14-19-46_PID28805 - _step__MIN","2025-05-04_14-19-46_PID28805 - _step__MAX","2025-05-04_14-19-46_PID28805 - env_steps_inside_sim","2025-05-04_14-19-46_PID28805 - env_steps_inside_sim__MIN","2025-05-04_14-19-46_PID28805 - env_steps_inside_sim__MAX"
"32.927473152","538","538","538","97","97","97"
"32.965352694","543","543","543","98","98","98"
"34.464663554","551","551","551","99","99","99"
"34.502652605","556","556","556","100","100","100"
"34.539951543","561","561","561","101","101","101"
"34.579507677","566","566","566","102","102","102"
"34.620681663","571","571","571","103","103","103"
"34.676068154","576","576","576","104","104","104"
"34.713882125","581","581","581","105","105","105"
"34.752222161","586","586","586","106","106","106"
"34.789359081","591","591","591","107","107","107"
"34.826460093","596","596","596","108","108","108"
"34.866706249","601","601","601","109","109","109"
"36.380207851","610","610","610","110","110","110"
"36.417559123","615","615","615","111","111","111"
"36.454622737","620","620","620","112","112","112"
"36.490838428","625","625","625","113","113","113"
"36.528199114","630","630","630","114","114","114"
"36.591536538","635","635","635","115","115","115"
"36.628782612","640","640","640","116","116","116"
"36.667856547","645","645","645","117","117","117"
"36.704914866","650","650","650","118","118","118"
"36.742141081","655","655","655","119","119","119"
"36.781449002","660","660","660","120","120","120"
"39.723455893","671","671","671","121","121","121"
"39.763075412","676","676","676","122","122","122"
"39.800829854","681","681","681","123","123","123"
"39.839162866","686","686","686","124","124","124"
"39.877336336","691","691","691","125","125","125"
"39.930970721","696","696","696","126","126","126"
"39.971406353","701","701","701","127","127","127"
"40.009222932","706","706","706","128","128","128"
"40.046327186","711","711","711","129","129","129"
"40.085161122","716","716","716","130","130","130"
"40.124623253","721","721","721","131","131","131"
"41.731031833","729","729","729","132","132","132"
"41.768233507","734","734","734","133","133","133"
"41.803639768","739","739","739","134","134","134"
"41.839549917","744","744","744","135","135","135"
"41.875526098","749","749","749","136","136","136"
"41.926383097","754","754","754","137","137","137"
"41.964821203","759","759","759","138","138","138"
"42.000805638","764","764","764","139","139","139"
"42.037810102","769","769","769","140","140","140"
"42.078004508","774","774","774","141","141","141"
"42.114879725","779","779","779","142","142","142"
"42.154957488","784","784","784","143","143","143"
"42.198168897","789","789","789","144","144","144"
"45.262764055","802","802","802","145","145","145"
"45.301032111","807","807","807","146","146","146"
"45.339807855","812","812","812","147","147","147"
"45.376003913","817","817","817","148","148","148"
"45.413884939","822","822","822","149","149","149"
"45.478863236","827","827","827","150","150","150"
"45.515155105","832","832","832","151","151","151"
"45.556616952","837","837","837","152","152","152"
"45.595102423","842","842","842","153","153","153"
"45.63460214","847","847","847","154","154","154"
"45.675672973","852","852","852","155","155","155"
"47.253630074","860","860","860","156","156","156"
"47.29266158","865","865","865","157","157","157"
"47.33090934","870","870","870","158","158","158"
"47.367993528","875","875","875","159","159","159"
"47.40606026","880","880","880","160","160","160"
"47.464681979","885","885","885","161","161","161"
"47.502475347","890","890","890","162","162","162"
"47.538662706","895","895","895","163","163","163"
"47.579112117","900","900","900","164","164","164"
"47.616392554","905","905","905","165","165","165"
"47.655050561","910","910","910","166","166","166"
"47.693683831","915","915","915","167","167","167"
"49.219841655","924","924","924","168","168","168"
"49.258474027","929","929","929","169","169","169"
"49.295897859","934","934","934","170","170","170"
"49.333293792","939","939","939","171","171","171"
"49.370834713","944","944","944","172","172","172"
"49.426648602","949","949","949","173","173","173"
"49.465547039","954","954","954","174","174","174"
"49.5028922","959","959","959","175","175","175"
"49.539406008","964","964","964","176","176","176"
"49.578904135","969","969","969","177","177","177"
"49.618033313","974","974","974","178","178","178"
"52.752469183","985","985","985","179","179","179"
"52.792668601","990","990","990","180","180","180"
"52.831628017","995","995","995","181","181","181"
"52.871254652","1000","1000","1000","182","182","182"
"52.909269325","1005","1005","1005","183","183","183"
"52.949965673","1010","1010","1010","184","184","184"
"52.986012697","1015","1015","1015","185","185","185"
"53.022323855","1020","1020","1020","186","186","186"
"53.058091489","1025","1025","1025","187","187","187"
"53.096713593","1030","1030","1030","188","188","188"
"53.13405678","1035","1035","1035","189","189","189"
"54.747287589","1043","1043","1043","190","190","190"
"54.784100827","1048","1048","1048","191","191","191"
"54.820191911","1053","1053","1053","192","192","192"
"54.85596039","1058","1058","1058","193","193","193"
"54.892684478","1063","1063","1063","194","194","194"
"54.952025643","1068","1068","1068","195","195","195"
"54.991017127","1073","1073","1073","196","196","196"
"55.028997475","1078","1078","1078","197","197","197"
"55.065955636","1083","1083","1083","198","198","198"
"55.10628328","1088","1088","1088","199","199","199"
"55.14535611","1093","1093","1093","200","200","200"
"55.183908793","1098","1098","1098","201","201","201"
"55.222084485","1103","1103","1103","202","202","202"
