"Relative Time (Process)","DQN_4seq_3 - _step","DQN_4seq_3 - _step__MIN","DQN_4seq_3 - _step__MAX","DQN_4seq_3 - env_steps_inside_sim","DQN_4seq_3 - env_steps_inside_sim__MIN","DQN_4seq_3 - env_steps_inside_sim__MAX"
"49.486992474","518","518","518","94","94","94"
"49.525973317","523","523","523","95","95","95"
"49.566384114","528","528","528","96","96","96"
"49.70111851","543","543","543","99","99","99"
"49.744839687","548","548","548","100","100","100"
"51.652908583","562","562","562","102","102","102"
"51.816234066","577","577","577","105","105","105"
"51.948122067","587","587","587","107","107","107"
"51.993239591","592","592","592","108","108","108"
"52.037124333","597","597","597","109","109","109"
"52.074646453","602","602","602","110","110","110"
"52.112938643","607","607","607","111","111","111"
"52.154702166","612","612","612","112","112","112"
"53.691197271","621","621","621","113","113","113"
"53.726080198","626","626","626","114","114","114"
"53.763096098","631","631","631","115","115","115"
"53.798599875","636","636","636","116","116","116"
"53.834987718","641","641","641","117","117","117"
"53.917601735","651","651","651","119","119","119"
"53.996745863","661","661","661","121","121","121"
"54.037358972","666","666","666","122","122","122"
"54.07503043","671","671","671","123","123","123"
"55.710426729","680","680","680","124","124","124"
"55.748504957","685","685","685","125","125","125"
"55.785517036","690","690","690","126","126","126"
"55.822707882","695","695","695","127","127","127"
"55.870404213","700","700","700","128","128","128"
"55.921622026","705","705","705","129","129","129"
"55.964308095","710","710","710","130","130","130"
"56.006064107","715","715","715","131","131","131"
"56.048683724","720","720","720","132","132","132"
"56.085750598","725","725","725","133","133","133"
"56.204306954","735","735","735","135","135","135"
"59.786931856","750","750","750","136","136","136"
"59.850031896","760","760","760","138","138","138"
"59.882006728","765","765","765","139","139","139"
"59.91356559","770","770","770","140","140","140"
"59.947823089","775","775","775","141","141","141"
"60.019796741","785","785","785","143","143","143"
"60.058407081","790","790","790","144","144","144"
"61.749524519","798","798","798","145","145","145"
"61.788002617","803","803","803","146","146","146"
"61.832354052","808","808","808","147","147","147"
"61.875510806","813","813","813","148","148","148"
"61.916857426","818","818","818","149","149","149"
"61.964598079","823","823","823","150","150","150"
"62.007328782","828","828","828","151","151","151"
"62.046241661","833","833","833","152","152","152"
"62.119537489","843","843","843","154","154","154"
"62.164432383","848","848","848","155","155","155"
"62.214444045","853","853","853","156","156","156"
"63.766859437","861","861","861","157","157","157"
"63.801400144","866","866","866","158","158","158"
"63.83739976","871","871","871","159","159","159"
"63.870676899","876","876","876","160","160","160"
"63.902743324","881","881","881","161","161","161"
"63.941593446","886","886","886","162","162","162"
"63.975937943","891","891","891","163","163","163"
"64.00922022","896","896","896","164","164","164"
"64.041065997","901","901","901","165","165","165"
"64.10549437","911","911","911","167","167","167"
"65.779500363","919","919","919","168","168","168"
"65.82049425700001","924","924","924","169","169","169"
"65.865591228","929","929","929","170","170","170"
"65.912310001","934","934","934","171","171","171"
"66.02636648","944","944","944","173","173","173"
"66.076356881","949","949","949","174","174","174"
"66.126795256","954","954","954","175","175","175"
"66.165594922","959","959","959","176","176","176"
"66.204612609","964","964","964","177","177","177"
"66.298563953","974","974","974","179","179","179"
"69.593137629","990","990","990","180","180","180"
"69.632821003","995","995","995","181","181","181"
"69.707078954","1005","1005","1005","183","183","183"
"69.743247157","1010","1010","1010","184","184","184"
"69.782749356","1015","1015","1015","185","185","185"
"69.816971615","1020","1020","1020","186","186","186"
"69.851085361","1025","1025","1025","187","187","187"
"69.885106098","1030","1030","1030","188","188","188"
"69.926876163","1035","1035","1035","189","189","189"
"69.970499868","1040","1040","1040","190","190","190"
"71.780330422","1049","1049","1049","191","191","191"
"71.823870025","1054","1054","1054","192","192","192"
"71.883044182","1059","1059","1059","193","193","193"
"71.929127901","1064","1064","1064","194","194","194"
"71.980556161","1069","1069","1069","195","195","195"
"72.075116037","1079","1079","1079","197","197","197"
"72.171608669","1089","1089","1089","199","199","199"
"72.231995318","1094","1094","1094","200","200","200"
"72.284557965","1099","1099","1099","201","201","201"
"74.241617786","1108","1108","1108","202","202","202"
"74.319162354","1118","1118","1118","204","204","204"
"74.357575357","1123","1123","1123","205","205","205"
"74.395623035","1128","1128","1128","206","206","206"
"74.434143969","1133","1133","1133","207","207","207"
"74.506212329","1143","1143","1143","209","209","209"
"74.575161305","1153","1153","1153","211","211","211"
"74.613129503","1158","1158","1158","212","212","212"
"76.241579537","1167","1167","1167","213","213","213"
"76.27899107","1172","1172","1172","214","214","214"
"76.359023257","1182","1182","1182","216","216","216"
"76.400180796","1187","1187","1187","217","217","217"
"76.441314092","1192","1192","1192","218","218","218"
"76.482287585","1197","1197","1197","219","219","219"
"76.514750542","1202","1202","1202","220","220","220"
"76.549548308","1207","1207","1207","221","221","221"
"76.586401134","1212","1212","1212","222","222","222"
"79.68430677","1232","1232","1232","224","224","224"
"79.732959941","1237","1237","1237","225","225","225"
"79.790908379","1242","1242","1242","226","226","226"
"79.84408928","1247","1247","1247","227","227","227"
"79.891966811","1252","1252","1252","228","228","228"
"79.93724915600001","1257","1257","1257","229","229","229"
"80.032556694","1267","1267","1267","231","231","231"
"80.078713968","1272","1272","1272","232","232","232"
"80.129911655","1277","1277","1277","233","233","233"
"81.83031579","1285","1285","1285","234","234","234"
"82.000718914","1300","1300","1300","237","237","237"
"82.058611678","1305","1305","1305","238","238","238"
"82.170037118","1315","1315","1315","240","240","240"
"82.22074237","1320","1320","1320","241","241","241"
"82.279777493","1325","1325","1325","242","242","242"
"82.32921943","1330","1330","1330","243","243","243"
"82.405169393","1335","1335","1335","244","244","244"
"82.505057389","1340","1340","1340","245","245","245"
"84.151263839","1348","1348","1348","246","246","246"
"84.187797919","1353","1353","1353","247","247","247"
"84.262218605","1363","1363","1363","249","249","249"
"84.337544658","1373","1373","1373","251","251","251"
"84.382460261","1378","1378","1378","252","252","252"
"84.42123948","1383","1383","1383","253","253","253"
"84.462082383","1388","1388","1388","254","254","254"
"84.507881877","1393","1393","1393","255","255","255"
"86.202669956","1411","1411","1411","258","258","258"
"86.242162186","1416","1416","1416","259","259","259"
"86.283545135","1421","1421","1421","260","260","260"
"86.328721272","1426","1426","1426","261","261","261"
"86.370649915","1431","1431","1431","262","262","262"
"86.410793954","1436","1436","1436","263","263","263"
"86.454598258","1441","1441","1441","264","264","264"
"86.490596929","1446","1446","1446","265","265","265"
"86.523760912","1451","1451","1451","266","266","266"
"89.641352337","1481","1481","1481","270","270","270"
"89.820625101","1491","1491","1491","272","272","272"
"89.890810847","1496","1496","1496","273","273","273"
"89.968056038","1506","1506","1506","275","275","275"
"90.007043534","1511","1511","1511","276","276","276"
"90.046425428","1516","1516","1516","277","277","277"
"90.086766178","1521","1521","1521","278","278","278"
"91.674742559","1529","1529","1529","279","279","279"
"91.710898249","1534","1534","1534","280","280","280"
"91.749096602","1539","1539","1539","281","281","281"
"91.823971198","1549","1549","1549","283","283","283"
"91.865128772","1554","1554","1554","284","284","284"
"91.902512943","1559","1559","1559","285","285","285"
"91.940143679","1564","1564","1564","286","286","286"
"92.016463346","1574","1574","1574","288","288","288"
"92.060126799","1579","1579","1579","289","289","289"
"93.591998526","1592","1592","1592","291","291","291"
"93.632989436","1597","1597","1597","292","292","292"
"93.715235846","1607","1607","1607","294","294","294"
"93.75732488","1612","1612","1612","295","295","295"
"93.797523925","1617","1617","1617","296","296","296"
"93.836684866","1622","1622","1622","297","297","297"
"93.877218576","1627","1627","1627","298","298","298"
"93.917032893","1632","1632","1632","299","299","299"
"94.002292487","1642","1642","1642","301","301","301"
"95.578642061","1650","1650","1650","302","302","302"
"95.625254942","1655","1655","1655","303","303","303"
"95.677411971","1660","1660","1660","304","304","304"
"95.829285868","1675","1675","1675","307","307","307"
"95.878224985","1680","1680","1680","308","308","308"
"95.924791823","1685","1685","1685","309","309","309"
"95.971020244","1690","1690","1690","310","310","310"
"96.015972148","1695","1695","1695","311","311","311"
"96.062970088","1700","1700","1700","312","312","312"
"96.116687064","1705","1705","1705","313","313","313"
"99.280294043","1720","1720","1720","314","314","314"
"99.313403536","1725","1725","1725","315","315","315"
"99.349442577","1730","1730","1730","316","316","316"
"99.411351471","1735","1735","1735","317","317","317"
"99.544827361","1745","1745","1745","319","319","319"
"99.607270067","1750","1750","1750","320","320","320"
"99.669837489","1755","1755","1755","321","321","321"
"99.728828977","1760","1760","1760","322","322","322"
"99.787212052","1765","1765","1765","323","323","323"
"101.512228842","1778","1778","1778","325","325","325"
"101.679722647","1793","1793","1793","328","328","328"
"101.736656353","1798","1798","1798","329","329","329"
"101.844964296","1808","1808","1808","331","331","331"
"101.903461959","1813","1813","1813","332","332","332"
"101.943947303","1818","1818","1818","333","333","333"
"102.032758951","1828","1828","1828","335","335","335"
"102.073478328","1833","1833","1833","336","336","336"
"103.71618129","1852","1852","1852","339","339","339"
"103.756684367","1857","1857","1857","340","340","340"
"103.795259494","1862","1862","1862","341","341","341"
"103.870321698","1872","1872","1872","343","343","343"
"103.90749505","1877","1877","1877","344","344","344"
"103.98630134","1887","1887","1887","346","346","346"
"104.025250472","1892","1892","1892","347","347","347"
"104.064994778","1897","1897","1897","348","348","348"
"105.649139836","1906","1906","1906","349","349","349"
"105.694438152","1911","1911","1911","350","350","350"
"105.73776087","1916","1916","1916","351","351","351"
"105.78254204","1921","1921","1921","352","352","352"
"105.824760586","1926","1926","1926","353","353","353"
"105.864459355","1931","1931","1931","354","354","354"
"105.90620487","1936","1936","1936","355","355","355"
"105.990460443","1946","1946","1946","357","357","357"
"106.032503608","1951","1951","1951","358","358","358"
"106.074686114","1956","1956","1956","359","359","359"
"106.122863044","1961","1961","1961","360","360","360"
"109.142723566","1976","1976","1976","361","361","361"
"109.175724959","1981","1981","1981","362","362","362"
"109.210534192","1986","1986","1986","363","363","363"
"109.247008008","1991","1991","1991","364","364","364"
"109.282911839","1996","1996","1996","365","365","365"
"109.356401944","2006","2006","2006","367","367","367"
"109.466201273","2016","2016","2016","369","369","369"
"109.528377792","2021","2021","2021","370","370","370"
"111.258473164","2034","2034","2034","372","372","372"
"111.291989947","2039","2039","2039","373","373","373"
"111.325608499","2044","2044","2044","374","374","374"
"111.420367896","2054","2054","2054","376","376","376"
"111.525936106","2059","2059","2059","377","377","377"
"111.528908373","2064","2064","2064","378","378","378"
"111.582496525","2069","2069","2069","379","379","379"
"111.637553665","2074","2074","2074","380","380","380"
"111.690991647","2079","2079","2079","381","381","381"
"111.745405941","2084","2084","2084","382","382","382"
"113.330908783","2092","2092","2092","383","383","383"
"113.419553473","2102","2102","2102","385","385","385"
"113.47089312599999","2107","2107","2107","386","386","386"
"113.52763109","2112","2112","2112","387","387","387"
"113.635316503","2122","2122","2122","389","389","389"
"113.764201557","2137","2137","2137","392","392","392"
"113.801939794","2142","2142","2142","393","393","393"
"113.844046307","2147","2147","2147","394","394","394"
"113.886231317","2152","2152","2152","395","395","395"
"115.412447976","2160","2160","2160","396","396","396"
"115.452237019","2165","2165","2165","397","397","397"
"115.490884534","2170","2170","2170","398","398","398"
"115.531880271","2175","2175","2175","399","399","399"
"115.655603389","2190","2190","2190","402","402","402"
"115.734865102","2200","2200","2200","404","404","404"
"115.776199986","2205","2205","2205","405","405","405"
"115.818653013","2210","2210","2210","406","406","406"
"118.857945976","2225","2225","2225","407","407","407"
"118.893191207","2230","2230","2230","408","408","408"
"118.928372756","2235","2235","2235","409","409","409"
"118.962236204","2240","2240","2240","410","410","410"
"118.996541206","2245","2245","2245","411","411","411"
"119.035594069","2250","2250","2250","412","412","412"
"119.071194342","2255","2255","2255","413","413","413"
"119.10760809","2260","2260","2260","414","414","414"
"119.142495425","2265","2265","2265","415","415","415"
"119.178414907","2270","2270","2270","416","416","416"
"119.216624442","2275","2275","2275","417","417","417"
"121.027535704","2284","2284","2284","418","418","418"
"121.060714836","2289","2289","2289","419","419","419"
"121.096322871","2294","2294","2294","420","420","420"
"121.131675313","2299","2299","2299","421","421","421"
"121.170815508","2304","2304","2304","422","422","422"
"121.262485368","2314","2314","2314","424","424","424"
"121.325880623","2319","2319","2319","425","425","425"
"121.325924396","2324","2324","2324","426","426","426"
"121.349612406","2329","2329","2329","427","427","427"
"121.516017485","2339","2339","2339","429","429","429"
"123.199260786","2348","2348","2348","430","430","430"
"123.233980863","2353","2353","2353","431","431","431"
"123.301163524","2363","2363","2363","433","433","433"
"123.337285526","2368","2368","2368","434","434","434"
"123.387200805","2373","2373","2373","435","435","435"
"123.495897098","2383","2383","2383","437","437","437"
"123.603743143","2393","2393","2393","439","439","439"
"123.662307304","2398","2398","2398","440","440","440"
"123.728547807","2403","2403","2403","441","441","441"
"125.324570764","2412","2412","2412","442","442","442"
"125.361020485","2417","2417","2417","443","443","443"
"125.41465515","2422","2422","2422","444","444","444"
"125.466445879","2427","2427","2427","445","445","445"
"125.579350831","2437","2437","2437","447","447","447"
"125.635320388","2442","2442","2442","448","448","448"
"125.690515749","2447","2447","2447","449","449","449"
"125.728913119","2452","2452","2452","450","450","450"
"125.768708061","2457","2457","2457","451","451","451"
"125.80840456","2462","2462","2462","452","452","452"
"125.848165589","2467","2467","2467","453","453","453"
"128.849671011","2482","2482","2482","454","454","454"
"128.882744503","2487","2487","2487","455","455","455"
"128.915516821","2492","2492","2492","456","456","456"
"128.94852809100001","2497","2497","2497","457","457","457"
"129.017211101","2507","2507","2507","459","459","459"
"129.050371169","2512","2512","2512","460","460","460"
"129.084268072","2517","2517","2517","461","461","461"
"130.841695552","2540","2540","2540","465","465","465"
"130.876909875","2545","2545","2545","466","466","466"
"130.912314568","2550","2550","2550","467","467","467"
"130.9488043","2555","2555","2555","468","468","468"
"130.987072368","2560","2560","2560","469","469","469"
"131.061634771","2570","2570","2570","471","471","471"
"131.097163311","2575","2575","2575","472","472","472"
"131.133457438","2580","2580","2580","473","473","473"
"131.170700259","2585","2585","2585","474","474","474"
"131.248886335","2595","2595","2595","476","476","476"
"133.016085954","2603","2603","2603","477","477","477"
"133.050594021","2608","2608","2608","478","478","478"
"133.119823396","2618","2618","2618","480","480","480"
"133.157197697","2623","2623","2623","481","481","481"
"133.195559828","2628","2628","2628","482","482","482"
"133.231051652","2633","2633","2633","483","483","483"
"133.26554131","2638","2638","2638","484","484","484"
"133.300995693","2643","2643","2643","485","485","485"
"133.387550769","2653","2653","2653","487","487","487"
"133.445587119","2658","2658","2658","488","488","488"
"135.221770013","2666","2666","2666","489","489","489"
"135.256067009","2671","2671","2671","490","490","490"
"135.292564443","2676","2676","2676","491","491","491"
"135.327101308","2681","2681","2681","492","492","492"
"135.365818726","2686","2686","2686","493","493","493"
"135.419945086","2691","2691","2691","494","494","494"
"135.478163853","2696","2696","2696","495","495","495"
"135.53299176","2701","2701","2701","496","496","496"
"135.591115857","2706","2706","2706","497","497","497"
"135.644276108","2711","2711","2711","498","498","498"
"135.69959179","2716","2716","2716","499","499","499"
"135.764840319","2721","2721","2721","500","500","500"
"139.014828992","2736","2736","2736","501","501","501"
"139.045943964","2741","2741","2741","502","502","502"
"139.077375709","2746","2746","2746","503","503","503"
"139.109858745","2751","2751","2751","504","504","504"
"139.142556055","2756","2756","2756","505","505","505"
"139.175319456","2761","2761","2761","506","506","506"
"139.241878319","2771","2771","2771","508","508","508"
"139.274636371","2776","2776","2776","509","509","509"
"139.308569475","2781","2781","2781","510","510","510"
"140.961168923","2795","2795","2795","512","512","512"
"140.99988466","2800","2800","2800","513","513","513"
"141.072835263","2810","2810","2810","515","515","515"
"141.109575286","2815","2815","2815","516","516","516"
"141.147986416","2820","2820","2820","517","517","517"
"141.183066897","2825","2825","2825","518","518","518"
"141.254702177","2835","2835","2835","520","520","520"
"141.294657798","2840","2840","2840","521","521","521"
"142.907054358","2849","2849","2849","522","522","522"
"142.940097967","2854","2854","2854","523","523","523"
"142.974226504","2859","2859","2859","524","524","524"
"143.007212466","2864","2864","2864","525","525","525"
"143.04233405","2869","2869","2869","526","526","526"
"143.078243489","2874","2874","2874","527","527","527"
"143.113326642","2879","2879","2879","528","528","528"
"143.149502046","2884","2884","2884","529","529","529"
"143.184200202","2889","2889","2889","530","530","530"
"143.21966113","2894","2894","2894","531","531","531"
"143.256156133","2899","2899","2899","532","532","532"
"145.049008502","2908","2908","2908","533","533","533"
"145.084558623","2913","2913","2913","534","534","534"
"145.188387727","2928","2928","2928","537","537","537"
"145.227996831","2933","2933","2933","538","538","538"
"145.263162381","2938","2938","2938","539","539","539"
"145.296581204","2943","2943","2943","540","540","540"
"145.330421572","2948","2948","2948","541","541","541"
"145.483033488","2963","2963","2963","544","544","544"
"148.657955795","2978","2978","2978","545","545","545"
"148.723522524","2988","2988","2988","547","547","547"
"148.755404135","2993","2993","2993","548","548","548"
"148.79005671","2998","2998","2998","549","549","549"
"148.825781904","3003","3003","3003","550","550","550"
"148.857866574","3008","3008","3008","551","551","551"
"148.889537005","3013","3013","3013","552","552","552"
"148.924872267","3018","3018","3018","553","553","553"
"148.959209095","3023","3023","3023","554","554","554"
"150.572811227","3031","3031","3031","555","555","555"
"150.607640798","3036","3036","3036","556","556","556"
"150.648292955","3041","3041","3041","557","557","557"
"150.682732156","3046","3046","3046","558","558","558"
"150.754164789","3056","3056","3056","560","560","560"
"150.788738746","3061","3061","3061","561","561","561"
"150.821978458","3066","3066","3066","562","562","562"
"150.85489284","3071","3071","3071","563","563","563"
"150.88760522","3076","3076","3076","564","564","564"
"152.693292759","3099","3099","3099","568","568","568"
"152.760707685","3109","3109","3109","570","570","570"
"152.799184333","3114","3114","3114","571","571","571"
"152.833590882","3119","3119","3119","572","572","572"
"152.868118888","3124","3124","3124","573","573","573"
"152.937472065","3134","3134","3134","575","575","575"
"153.010807021","3144","3144","3144","577","577","577"
"154.825643375","3152","3152","3152","578","578","578"
"154.855545244","3157","3157","3157","579","579","579"
"154.886776553","3162","3162","3162","580","580","580"
"154.921088651","3167","3167","3167","581","581","581"
"154.953926214","3172","3172","3172","582","582","582"
"154.989347523","3177","3177","3177","583","583","583"
"155.022470193","3182","3182","3182","584","584","584"
"155.052920803","3187","3187","3187","585","585","585"
"155.085667605","3192","3192","3192","586","586","586"
"155.117909133","3197","3197","3197","587","587","587"
"155.150731461","3202","3202","3202","588","588","588"
"158.358056872","3227","3227","3227","591","591","591"
"158.426873354","3237","3237","3237","593","593","593"
"158.461406605","3242","3242","3242","594","594","594"
"158.493496776","3247","3247","3247","595","595","595"
"158.52499356","3252","3252","3252","596","596","596"
"158.557696138","3257","3257","3257","597","597","597"
"158.592330462","3262","3262","3262","598","598","598"
"160.318384737","3270","3270","3270","599","599","599"
"160.363726002","3275","3275","3275","600","600","600"
"160.397121881","3280","3280","3280","601","601","601"
"160.470286976","3290","3290","3290","603","603","603"
"160.505614418","3295","3295","3295","604","604","604"
"160.609016736","3310","3310","3310","607","607","607"
"160.684007017","3320","3320","3320","609","609","609"
"162.518922817","3333","3333","3333","611","611","611"
"162.550972556","3338","3338","3338","612","612","612"
"162.582434791","3343","3343","3343","613","613","613"
"162.650473167","3353","3353","3353","615","615","615"
"162.715221621","3363","3363","3363","617","617","617"
"162.778378689","3373","3373","3373","619","619","619"
"162.812244803","3378","3378","3378","620","620","620"
"162.845207948","3383","3383","3383","621","621","621"
"164.524343756","3391","3391","3391","622","622","622"
"164.557309424","3396","3396","3396","623","623","623"
"164.589267733","3401","3401","3401","624","624","624"
"164.621648601","3406","3406","3406","625","625","625"
"164.655781746","3411","3411","3411","626","626","626"
"164.688513382","3416","3416","3416","627","627","627"
"164.719740358","3421","3421","3421","628","628","628"
"164.752438365","3426","3426","3426","629","629","629"
"164.784674945","3431","3431","3431","630","630","630"
"164.820186041","3436","3436","3436","631","631","631"
"168.302019106","3456","3456","3456","633","633","633"
"168.352676847","3461","3461","3461","634","634","634"
"168.387190915","3466","3466","3466","635","635","635"
"168.463915546","3476","3476","3476","637","637","637"
"168.497985729","3481","3481","3481","638","638","638"
"168.530136603","3486","3486","3486","639","639","639"
"168.567117325","3491","3491","3491","640","640","640"
"168.644204518","3501","3501","3501","642","642","642"
"170.466810277","3509","3509","3509","643","643","643"
"170.498210874","3514","3514","3514","644","644","644"
"170.530511018","3519","3519","3519","645","645","645"
"170.562593389","3524","3524","3524","646","646","646"
"170.59551144","3529","3529","3529","647","647","647"
"170.627703368","3534","3534","3534","648","648","648"
"170.662227255","3539","3539","3539","649","649","649"
"170.69634004","3544","3544","3544","650","650","650"
"170.740635339","3549","3549","3549","651","651","651"
"170.780483914","3554","3554","3554","652","652","652"
"170.823082566","3559","3559","3559","653","653","653"
"170.863234118","3564","3564","3564","654","654","654"
"172.697292331","3583","3583","3583","657","657","657"
"172.839408109","3598","3598","3598","660","660","660"
"172.880795438","3603","3603","3603","661","661","661"
"172.923454963","3608","3608","3608","662","662","662"
"172.961841951","3613","3613","3613","663","663","663"
"172.998000407","3618","3618","3618","664","664","664"
"173.038392208","3623","3623","3623","665","665","665"
"174.729825583","3632","3632","3632","666","666","666"
"174.831559896","3642","3642","3642","668","668","668"
"174.878838651","3647","3647","3647","669","669","669"
"174.976526505","3657","3657","3657","671","671","671"
"175.031142223","3662","3662","3662","672","672","672"
"175.130849404","3672","3672","3672","674","674","674"
"175.216068128","3682","3682","3682","676","676","676"
"175.261862903","3687","3687","3687","677","677","677"
"178.480472636","3702","3702","3702","678","678","678"
"178.519153576","3707","3707","3707","679","679","679"
"178.560290281","3712","3712","3712","680","680","680"
"178.606021834","3717","3717","3717","681","681","681"
"178.679659096","3727","3727","3727","683","683","683"
"178.751408629","3737","3737","3737","685","685","685"
"178.822124407","3747","3747","3747","687","687","687"
"180.53696617","3755","3755","3755","688","688","688"
"180.56914644","3760","3760","3760","689","689","689"
"180.605970548","3765","3765","3765","690","690","690"
"180.638497879","3770","3770","3770","691","691","691"
"180.67148516","3775","3775","3775","692","692","692"
"180.734431911","3785","3785","3785","694","694","694"
"180.765972352","3790","3790","3790","695","695","695"
"180.839733146","3800","3800","3800","697","697","697"
"180.874649276","3805","3805","3805","698","698","698"
"180.948471156","3815","3815","3815","700","700","700"
"182.656548933","3823","3823","3823","701","701","701"
"182.694369794","3828","3828","3828","702","702","702"
"182.729263379","3833","3833","3833","703","703","703"
"182.765842694","3838","3838","3838","704","704","704"
"182.804040501","3843","3843","3843","705","705","705"
"182.838236245","3848","3848","3848","706","706","706"
"182.872373755","3853","3853","3853","707","707","707"
"182.906555121","3858","3858","3858","708","708","708"
"182.940406774","3863","3863","3863","709","709","709"
"183.056978878","3878","3878","3878","712","712","712"
"184.788205324","3886","3886","3886","713","713","713"
"184.824875739","3891","3891","3891","714","714","714"
"184.862274081","3896","3896","3896","715","715","715"
"184.900358426","3901","3901","3901","716","716","716"
"184.938666862","3906","3906","3906","717","717","717"
"184.977466034","3911","3911","3911","718","718","718"
"185.014575486","3916","3916","3916","719","719","719"
"185.052849429","3921","3921","3921","720","720","720"
"185.147188595","3931","3931","3931","722","722","722"
"185.195319309","3936","3936","3936","723","723","723"
"188.593002499","3951","3951","3951","724","724","724"
"188.624802837","3956","3956","3956","725","725","725"
"188.65723428","3961","3961","3961","726","726","726"
"188.688932114","3966","3966","3966","727","727","727"
"188.720393528","3971","3971","3971","728","728","728"
"188.751503938","3976","3976","3976","729","729","729"
"188.787277098","3981","3981","3981","730","730","730"
"188.820607764","3986","3986","3986","731","731","731"
"188.856483052","3991","3991","3991","732","732","732"
"188.890929538","3996","3996","3996","733","733","733"
"190.608923648","4004","4004","4004","734","734","734"
"190.644194051","4009","4009","4009","735","735","735"
"190.680578596","4014","4014","4014","736","736","736"
"190.716761016","4019","4019","4019","737","737","737"
"190.758412206","4024","4024","4024","738","738","738"
"190.800883777","4029","4029","4029","739","739","739"
"190.836337765","4034","4034","4034","740","740","740"
"190.942270218","4049","4049","4049","743","743","743"
"190.976692979","4054","4054","4054","744","744","744"
"191.017457948","4059","4059","4059","745","745","745"
"192.603703102","4067","4067","4067","746","746","746"
"192.63744729","4072","4072","4072","747","747","747"
"192.705908747","4082","4082","4082","749","749","749"
"192.744383513","4087","4087","4087","750","750","750"
"192.780062881","4092","4092","4092","751","751","751"
"192.815861097","4097","4097","4097","752","752","752"
"192.850501413","4102","4102","4102","753","753","753"
"192.884432476","4107","4107","4107","754","754","754"
"192.95326574","4117","4117","4117","756","756","756"
"192.988720596","4122","4122","4122","757","757","757"
"194.646057406","4130","4130","4130","758","758","758"
"194.684930724","4135","4135","4135","759","759","759"
"194.829883482","4150","4150","4150","762","762","762"
"194.91297113","4160","4160","4160","764","764","764"
"194.952805235","4165","4165","4165","765","765","765"
"194.992985139","4170","4170","4170","766","766","766"
"195.038157964","4175","4175","4175","767","767","767"
"195.083747763","4180","4180","4180","768","768","768"
"198.403874113","4195","4195","4195","769","769","769"
"198.444976454","4200","4200","4200","770","770","770"
"198.486384594","4205","4205","4205","771","771","771"
