"Relative Time (Process)","DQN6 - _step","DQN6 - _step__MIN","DQN6 - _step__MAX","DQN6 - rewards_per_sequence","DQN6 - rewards_per_sequence__MIN","DQN6 - rewards_per_sequence__MAX"
"246.072578438","6533","6533","6533","-4.22","-4.22","-4.22"
"254.240380051","6747","6747","6747","-4.22","-4.22","-4.22"
"262.314500479","6961","6961","6961","-4.22","-4.22","-4.22"
"270.725603243","7175","7175","7175","-4.22","-4.22","-4.22"
"279.922921131","7395","7395","7395","-4.22","-4.22","-4.22"
"288.481837995","7615","7615","7615","-4.22","-4.22","-4.22"
"296.696340022","7829","7829","7829","-4.22","-4.22","-4.22"
"304.854107179","8043","8043","8043","-4.22","-4.22","-4.22"
"312.951000707","8263","8263","8263","-4.22","-4.22","-4.22"
"320.900017105","8489","8489","8489","-4.22","-4.22","-4.22"
"329.223863854","8705","8705","8705","-4.26","-4.26","-4.26"
"337.301996491","8919","8919","8919","-4.22","-4.22","-4.22"
"345.467404562","9133","9133","9133","-4.22","-4.22","-4.22"
"353.621750311","9347","9347","9347","-4.22","-4.22","-4.22"
"362.305562824","9567","9567","9567","-4.22","-4.22","-4.22"
"370.894259916","9793","9793","9793","-4.22","-4.22","-4.22"
"379.629314069","10013","10013","10013","-4.22","-4.22","-4.22"
"388.445517287","10233","10233","10233","-4.22","-4.22","-4.22"
"396.491212179","10453","10453","10453","-4.22","-4.22","-4.22"
"404.967203779","10679","10679","10679","-4.22","-4.22","-4.22"
"413.40041547","10893","10893","10893","-4.22","-4.22","-4.22"
"421.859353135","11119","11119","11119","-4.22","-4.22","-4.22"
"431.123513891","11339","11339","11339","-4.22","-4.22","-4.22"
"439.676764055","11559","11559","11559","-4.22","-4.22","-4.22"
"448.787600242","11779","11779","11779","-4.22","-4.22","-4.22"
"457.040365061","12011","12011","12011","-4.22","-4.22","-4.22"
"465.722524478","12231","12231","12231","-4.22","-4.22","-4.22"
"474.339338115","12457","12457","12457","-4.22","-4.22","-4.22"
"483.069025303","12677","12677","12677","-4.22","-4.22","-4.22"
"491.877371413","12897","12897","12897","-4.22","-4.22","-4.22"
"500.623301922","13111","13111","13111","-4.22","-4.22","-4.22"
"509.488043282","13331","13331","13331","-4.22","-4.22","-4.22"
"518.023705476","13551","13551","13551","-4.22","-4.22","-4.22"
"526.712794703","13777","13777","13777","-4.22","-4.22","-4.22"
"535.665819434","13991","13991","13991","-4.22","-4.22","-4.22"
"544.414111328","14211","14211","14211","-4.22","-4.22","-4.22"
"553.323754491","14431","14431","14431","-4.22","-4.22","-4.22"
"561.844890661","14645","14645","14645","-4.22","-4.22","-4.22"
"570.672968541","14865","14865","14865","-4.22","-4.22","-4.22"
"579.35327324","15079","15079","15079","-4.01","-4.01","-4.01"
"588.109960814","15299","15299","15299","-4.53","-4.53","-4.53"
"597.314354599","15513","15513","15513","-4.53","-4.53","-4.53"
"606.50547541","15745","15745","15745","-4.53","-4.53","-4.53"
"615.089498209","15959","15959","15959","-4.53","-4.53","-4.53"
"624.326660045","16179","16179","16179","-4.53","-4.53","-4.53"
"632.945063369","16387","16387","16387","-4.53","-4.53","-4.53"
"642.257218639","16607","16607","16607","-4.22","-4.22","-4.22"
"650.919154334","16821","16821","16821","-4.01","-4.01","-4.01"
"660.080811163","17041","17041","17041","-4.22","-4.22","-4.22"
"669.1176558","17261","17261","17261","-4.22","-4.22","-4.22"
"678.100264411","17475","17475","17475","-4.01","-4.01","-4.01"
"687.497573568","17695","17695","17695","-4.01","-4.01","-4.01"
"696.56070534","17909","17909","17909","-4.01","-4.01","-4.01"
"705.812283154","18129","18129","18129","-4.01","-4.01","-4.01"
"714.942222984","18349","18349","18349","-4.01","-4.01","-4.01"
"723.933782746","18557","18557","18557","-4.01","-4.01","-4.01"
"732.929268211","18771","18771","18771","-4.01","-4.01","-4.01"
"742.059294814","18985","18985","18985","-4.01","-4.01","-4.01"
"751.273528586","19199","19199","19199","-4.01","-4.01","-4.01"
"760.742131529","19413","19413","19413","-4.01","-4.01","-4.01"
"769.596699584","19633","19633","19633","-4.01","-4.01","-4.01"
"778.83162768","19841","19841","19841","-4.01","-4.01","-4.01"
"787.604466785","20055","20055","20055","-4.01","-4.01","-4.01"
"797.029550503","20281","20281","20281","-4.53","-4.53","-4.53"
"806.411142742","20489","20489","20489","-4.01","-4.01","-4.01"
"815.228308505","20703","20703","20703","-4.01","-4.01","-4.01"
"824.567226404","20911","20911","20911","-4.01","-4.01","-4.01"
"833.585963448","21125","21125","21125","-4.01","-4.01","-4.01"
"842.937270206","21333","21333","21333","-4.01","-4.01","-4.01"
"853.13393846","21559","21559","21559","-4.01","-4.01","-4.01"
"862.792802204","21773","21773","21773","-4.01","-4.01","-4.01"
"872.451172323","21987","21987","21987","-4.01","-4.01","-4.01"
"882.08395337","22195","22195","22195","-4.01","-4.01","-4.01"
"891.404028392","22415","22415","22415","-4.01","-4.01","-4.01"
"900.987171307","22629","22629","22629","-4.22","-4.22","-4.22"
"910.688173046","22849","22849","22849","-4.5","-4.5","-4.5"
"920.337121081","23069","23069","23069","-4.5","-4.5","-4.5"
"929.855521809","23277","23277","23277","-4.01","-4.01","-4.01"
"939.335847299","23497","23497","23497","-4.01","-4.01","-4.01"
"949.019160533","23705","23705","23705","-4.01","-4.01","-4.01"
"958.798195617","23919","23919","23919","-4.01","-4.01","-4.01"
"968.583651489","24133","24133","24133","-4.01","-4.01","-4.01"
"978.441731517","24347","24347","24347","-4.01","-4.01","-4.01"
"988.449151246","24567","24567","24567","-4.01","-4.01","-4.01"
"998.002073598","24781","24781","24781","-4.01","-4.01","-4.01"
"1007.629973671","24989","24989","24989","-4.01","-4.01","-4.01"
"1017.091570253","25203","25203","25203","-4.53","-4.53","-4.53"
"1026.603712522","25417","25417","25417","-4.01","-4.01","-4.01"
"1036.377023661","25631","25631","25631","-4.01","-4.01","-4.01"
"1046.134642809","25839","25839","25839","-4.01","-4.01","-4.01"
"1056.003019895","26047","26047","26047","-4.26","-4.26","-4.26"
"1066.091875669","26267","26267","26267","-4.01","-4.01","-4.01"
"1075.621840739","26487","26487","26487","-4.01","-4.01","-4.01"
"1085.146060915","26701","26701","26701","-4.01","-4.01","-4.01"
"1094.886913038","26915","26915","26915","-4.01","-4.01","-4.01"
"1104.792646915","27129","27129","27129","-4.01","-4.01","-4.01"
"1114.470481458","27349","27349","27349","-4.01","-4.01","-4.01"
"1124.113174396","27569","27569","27569","-4.01","-4.01","-4.01"
"1133.87421863","27783","27783","27783","-4.01","-4.01","-4.01"
"1143.29254622","27997","27997","27997","-4.01","-4.01","-4.01"
"1153.027087886","28205","28205","28205","-4.01","-4.01","-4.01"
"1162.657140726","28419","28419","28419","-4.01","-4.01","-4.01"
"1172.69231626","28639","28639","28639","-4.01","-4.01","-4.01"
"1182.546198987","28853","28853","28853","-4.01","-4.01","-4.01"
"1192.325325703","29073","29073","29073","-4.01","-4.01","-4.01"
"1202.562455697","29293","29293","29293","-4.01","-4.01","-4.01"
"1212.71099041","29513","29513","29513","-4.01","-4.01","-4.01"
"1222.63393752","29721","29721","29721","-4.01","-4.01","-4.01"
"1232.520837327","29935","29935","29935","-4.01","-4.01","-4.01"
"1242.332372929","30143","30143","30143","-4.01","-4.01","-4.01"
"1252.260717806","30363","30363","30363","-4.01","-4.01","-4.01"
"1262.147320732","30577","30577","30577","-4.01","-4.01","-4.01"
"1272.218324221","30797","30797","30797","-4.22","-4.22","-4.22"
"1282.160800447","31017","31017","31017","-4.01","-4.01","-4.01"
"1292.199316977","31243","31243","31243","-4.01","-4.01","-4.01"
"1302.177773443","31463","31463","31463","-4.01","-4.01","-4.01"
"1311.993194388","31677","31677","31677","-4.01","-4.01","-4.01"
"1322.117112121","31897","31897","31897","-4.01","-4.01","-4.01"
"1332.128276476","32117","32117","32117","-4.53","-4.53","-4.53"
"1342.16098634","32325","32325","32325","-4.01","-4.01","-4.01"
"1352.317879251","32551","32551","32551","-4.01","-4.01","-4.01"
"1362.228338897","32765","32765","32765","-4.01","-4.01","-4.01"
"1372.388596247","32985","32985","32985","-4.01","-4.01","-4.01"
"1382.477495704","33199","33199","33199","-4.01","-4.01","-4.01"
