"Relative Time (Process)","2025-05-04_14-43-43_PID11664 - _step","2025-05-04_14-43-43_PID11664 - _step__MIN","2025-05-04_14-43-43_PID11664 - _step__MAX","2025-05-04_14-43-43_PID11664 - env_steps_inside_sim","2025-05-04_14-43-43_PID11664 - env_steps_inside_sim__MIN","2025-05-04_14-43-43_PID11664 - env_steps_inside_sim__MAX"
"39.756780162","620","620","620","112","112","112"
"39.788251324","625","625","625","113","113","113"
"39.82235456","630","630","630","114","114","114"
"39.861451215","635","635","635","115","115","115"
"39.912769383","640","640","640","116","116","116"
"39.972946257","645","645","645","117","117","117"
"40.022453045","650","650","650","118","118","118"
"40.06605174","655","655","655","119","119","119"
"40.104595406","660","660","660","120","120","120"
"40.13760554","665","665","665","121","121","121"
"40.17900726","670","670","670","122","122","122"
"40.225381675","675","675","675","123","123","123"
"43.427132677","686","686","686","124","124","124"
"43.462058962","691","691","691","125","125","125"
"43.497842198","696","696","696","126","126","126"
"43.539111279","701","701","701","127","127","127"
"43.573437597","706","706","706","128","128","128"
"43.620878003","711","711","711","129","129","129"
"43.682102184","716","716","716","130","130","130"
"43.734218426","721","721","721","131","131","131"
"43.776391915","726","726","726","132","132","132"
"43.813416226","731","731","731","133","133","133"
"45.419140105","739","739","739","134","134","134"
"45.455611492","744","744","744","135","135","135"
"45.491531312","749","749","749","136","136","136"
"45.536903654","754","754","754","137","137","137"
"45.573480246","759","759","759","138","138","138"
"45.617181378","764","764","764","139","139","139"
"45.654109066","769","769","769","140","140","140"
"45.691938871","774","774","774","141","141","141"
"45.733928582","779","779","779","142","142","142"
"45.795109621","784","784","784","143","143","143"
"45.817976859","789","789","789","144","144","144"
"45.887788007","794","794","794","145","145","145"
