"Relative Time (Process)","DQN7 - _step","DQN7 - _step__MIN","DQN7 - _step__MAX","DQN7 - rewards_per_sequence","DQN7 - rewards_per_sequence__MIN","DQN7 - rewards_per_sequence__MAX"
"2538.484009278","58367","58367","58367","-4.18","-4.18","-4.18"
"2549.760565622","58581","58581","58581","-4.18","-4.18","-4.18"
"2561.095034966","58795","58795","58795","-4.18","-4.18","-4.18"
"2572.245546478","59009","59009","59009","-4.18","-4.18","-4.18"
"2583.686821658","59223","59223","59223","-4.18","-4.18","-4.18"
"2594.726171227","59431","59431","59431","-4.18","-4.18","-4.18"
"2606.497859308","59651","59651","59651","-4.18","-4.18","-4.18"
"2618.472971414","59877","59877","59877","-4.18","-4.18","-4.18"
"2629.884514477","60085","60085","60085","-4.18","-4.18","-4.18"
"2641.570976774","60305","60305","60305","-4.93","-4.93","-4.93"
"2652.488316181","60519","60519","60519","-4.18","-4.18","-4.18"
"2664.135162686","60727","60727","60727","-4.18","-4.18","-4.18"
"2676.042859066","60947","60947","60947","-4.18","-4.18","-4.18"
"2687.563241181","61155","61155","61155","-4.18","-4.18","-4.18"
"2698.94444312","61375","61375","61375","-4.18","-4.18","-4.18"
"2710.52549593","61589","61589","61589","-4.18","-4.18","-4.18"
"2722.538890512","61797","61797","61797","-4.18","-4.18","-4.18"
"2733.973431728","62023","62023","62023","-4.18","-4.18","-4.18"
"2746.248826637","62243","62243","62243","-4.18","-4.18","-4.18"
"2757.694950288","62457","62457","62457","-4.18","-4.18","-4.18"
"2770.149836639","62689","62689","62689","-4.18","-4.18","-4.18"
"2781.865577099","62909","62909","62909","-4.18","-4.18","-4.18"
"2793.926927615","63123","63123","63123","-4.18","-4.18","-4.18"
"2806.188812775","63343","63343","63343","-4.18","-4.18","-4.18"
"2817.838515833","63551","63551","63551","-4.18","-4.18","-4.18"
"2829.499233201","63771","63771","63771","-4.18","-4.18","-4.18"
"2840.768779568","63985","63985","63985","-4.18","-4.18","-4.18"
"2852.732956545","64193","64193","64193","-4.18","-4.18","-4.18"
"2865.105951914","64407","64407","64407","-4.18","-4.18","-4.18"
"2877.10928055","64621","64621","64621","-4.18","-4.18","-4.18"
"2889.198680319","64829","64829","64829","-4.18","-4.18","-4.18"
"2900.674824701","65037","65037","65037","-4.18","-4.18","-4.18"
"2911.877088616","65251","65251","65251","-4.18","-4.18","-4.18"
"2923.117973941","65465","65465","65465","-4.18","-4.18","-4.18"
"2934.354160573","65679","65679","65679","-4.18","-4.18","-4.18"
"2945.384180545","65893","65893","65893","-4.18","-4.18","-4.18"
"2956.749017201","66113","66113","66113","-4.18","-4.18","-4.18"
"2968.310791214","66327","66327","66327","-4.18","-4.18","-4.18"
"2979.809937816","66553","66553","66553","-4.18","-4.18","-4.18"
"2991.176934317","66761","66761","66761","-4.18","-4.18","-4.18"
"3002.533056217","66981","66981","66981","-4.18","-4.18","-4.18"
"3014.091738702","67195","67195","67195","-4.18","-4.18","-4.18"
"3025.866113444","67409","67409","67409","-4.18","-4.18","-4.18"
"3037.394823785","67623","67623","67623","-4.18","-4.18","-4.18"
"3048.911013956","67849","67849","67849","-4.18","-4.18","-4.18"
"3060.381800178","68075","68075","68075","-4.18","-4.18","-4.18"
"3071.807603761","68289","68289","68289","-4.18","-4.18","-4.18"
"3083.200065447","68503","68503","68503","-4.18","-4.18","-4.18"
"3094.921419077","68717","68717","68717","-4.18","-4.18","-4.18"
"3106.777323871","68937","68937","68937","-4.18","-4.18","-4.18"
"3118.485945914","69151","69151","69151","-4.18","-4.18","-4.18"
"3130.271441834","69359","69359","69359","-4.18","-4.18","-4.18"
"3142.240465377","69573","69573","69573","-4.18","-4.18","-4.18"
"3154.094862734","69781","69781","69781","-4.18","-4.18","-4.18"
"3166.192186852","69995","69995","69995","-4.18","-4.18","-4.18"
"3177.572243344","70209","70209","70209","-4.18","-4.18","-4.18"
"3189.308878908","70429","70429","70429","-4.18","-4.18","-4.18"
"3201.044156033","70643","70643","70643","-4.18","-4.18","-4.18"
"3213.34004985","70863","70863","70863","-4.18","-4.18","-4.18"
"3225.385243991","71095","71095","71095","-4.18","-4.18","-4.18"
"3237.435928099","71321","71321","71321","-4.18","-4.18","-4.18"
"3250.123277677","71535","71535","71535","-4.18","-4.18","-4.18"
"3261.999434887","71755","71755","71755","-4.18","-4.18","-4.18"
"3273.922882639","71969","71969","71969","-4.18","-4.18","-4.18"
"3286.283920089","72189","72189","72189","-4.18","-4.18","-4.18"
"3298.293948492","72403","72403","72403","-4.18","-4.18","-4.18"
"3310.975477734","72629","72629","72629","-4.18","-4.18","-4.18"
"3323.422260286","72855","72855","72855","-4.18","-4.18","-4.18"
"3335.885330671","73075","73075","73075","-4.18","-4.18","-4.18"
"3347.996405781","73289","73289","73289","-4.18","-4.18","-4.18"
"3360.048802442","73503","73503","73503","-4.18","-4.18","-4.18"
"3372.189280716","73723","73723","73723","-4.18","-4.18","-4.18"
"3384.25380379","73943","73943","73943","-4.18","-4.18","-4.18"
"3396.396186399","74157","74157","74157","-4.18","-4.18","-4.18"
"3408.693586169","74365","74365","74365","-4.18","-4.18","-4.18"
"3420.807447981","74585","74585","74585","-4.18","-4.18","-4.18"
"3433.214872725","74799","74799","74799","-4.18","-4.18","-4.18"
"3445.689929522","75019","75019","75019","-4.18","-4.18","-4.18"
"3457.548253576","75233","75233","75233","-4.18","-4.18","-4.18"
"3470.288625956","75447","75447","75447","-4.18","-4.18","-4.18"
"3482.741382811","75667","75667","75667","-4.18","-4.18","-4.18"
"3495.18802167","75881","75881","75881","-4.18","-4.18","-4.18"
"3506.97842297","76101","76101","76101","-4.18","-4.18","-4.18"
"3519.242082862","76309","76309","76309","-4.18","-4.18","-4.18"
"3531.756172459","76517","76517","76517","-4.18","-4.18","-4.18"
"3544.35605988","76731","76731","76731","-4.18","-4.18","-4.18"
"3556.752853488","76945","76945","76945","-4.18","-4.18","-4.18"
"3568.961261672","77159","77159","77159","-4.18","-4.18","-4.18"
"3582.295983996","77367","77367","77367","-4.18","-4.18","-4.18"
"3595.114604965","77575","77575","77575","-4.18","-4.18","-4.18"
"3607.196059885","77795","77795","77795","-4.18","-4.18","-4.18"
"3619.721200212","78015","78015","78015","-4.18","-4.18","-4.18"
"3632.031665426","78229","78229","78229","-4.18","-4.18","-4.18"
"3644.320357057","78449","78449","78449","-4.18","-4.18","-4.18"
"3656.645172139","78669","78669","78669","-4.18","-4.18","-4.18"
"3668.733224268","78889","78889","78889","-4.18","-4.18","-4.18"
"3681.216084823","79103","79103","79103","-4.93","-4.93","-4.93"
"3693.963883001","79323","79323","79323","-4.18","-4.18","-4.18"
"3706.28886862","79537","79537","79537","-4.18","-4.18","-4.18"
"3718.597379697","79757","79757","79757","-4.18","-4.18","-4.18"
"3731.189922167","79983","79983","79983","-4.18","-4.18","-4.18"
"3743.870443134","80203","80203","80203","-4.18","-4.18","-4.18"
"3756.928435897","80423","80423","80423","-4.18","-4.18","-4.18"
"3769.387756735","80637","80637","80637","-4.18","-4.18","-4.18"
"3781.808823528","80857","80857","80857","-4.18","-4.18","-4.18"
"3794.60228453","81071","81071","81071","-4.18","-4.18","-4.18"
"3807.295677066","81291","81291","81291","-4.18","-4.18","-4.18"
"3819.831890198","81499","81499","81499","-4.18","-4.18","-4.18"
"3833.225480094","81707","81707","81707","-4.18","-4.18","-4.18"
"3846.403423402","81921","81921","81921","-4.18","-4.18","-4.18"
